9419 27044
9248 2253 802
7969 1490 -984
1441 6005 -324
4042 972 -824
4126 506 -321
898 7148 78
488 8991 339
2248 4554 786
8674 6180 -816
2906 6461 -167
81 883 984
8735 5518 -180
3603 3919 0
4982 6626 -68
6563 5138 -20
4777 6347 -8
4795 4991 840
324 5699 692
7318 2170 -577
4715 1639 410
3994 6297 747
3840 2845 284
6489 4207 -894
8988 5991 286
4371 3752 -334
6128 4390 688
6934 7213 -12
348 193 27
7440 1061 505
2596 8331 896
1768 3960 918
1280 1499 255
8235 1563 25
9222 1853 507
3288 3718 -847
1445 2086 605
2206 3662 575
1048 7943 303
2598 8441 290
9345 2305 -949
4270 6027 -433
7307 1916 -984
1071 2408 836
5317 630 882
1247 1795 283
8500 6087 487
2543 6740 735
1806 7073 937
3475 7739 -119
9229 1484 -555
641 7225 491
2193 2784 457
7284 1570 632
7920 8251 -201
5844 5318 485
5850 1068 530
4739 4846 812
4500 6107 16
2138 3422 868
7453 1727 325
8492 7319 293
320 7542 -618
457 1559 -128
9318 4996 -921
8340 174 -616
5785 6539 -392
7787 8286 -565
448 4079 466
4606 387 -357
7081 3850 -120
3312 3489 -524
5346 7308 -165
2292 7935 -930
1636 5841 -978
1387 4504 705
2866 7508 -419
7859 4889 160
5466 7921 707
1248 2312 -987
2854 9291 -927
9292 4211 675
7025 2880 -34
6620 6465 -135
1535 5779 -169
7400 3922 -369
3560 4153 -396
6450 4052 323
7924 225 -245
36 390 440
476 1863 669
8333 7856 568
6375 7748 -870
4270 5426 1000
351 373 -191
5714 4630 -977
3647 242 -720
6635 5531 335
6937 2991 494
5729 2718 637
6120 6573 822
1442 5788 976
2717 2811 -936
6651 7427 -629
896 2472 920
256 3746 435
2691 1619 -876
2974 992 -676
6624 4689 -969
242 1493 -13
2246 8747 403
666 2554 868
1647 1906 737
8824 1887 -65
6029 3391 -53
8106 540 -173
2771 8981 -489
6477 8794 -865
9079 1841 818
8845 4680 945
1852 1536 -587
810 1931 -592
3926 4550 550
1793 892 319
3815 9148 -457
8025 262 -351
9367 4883 -6
598 8846 -214
2996 7202 -565
4816 8749 689
3581 5229 75
6230 3427 -944
8500 6323 -71
2059 6560 933
5806 5505 682
6563 198 -741
6645 1338 693
9370 3556 321
4923 4322 -771
4680 763 -127
5904 562 176
2042 2626 -213
3845 5998 -141
1006 3430 -624
1337 8662 -674
3482 9177 145
6967 2243 -442
9005 874 -874
4568 3397 -79
8333 1856 861
2203 1906 498
8010 4604 214
9325 8552 -714
3789 2067 252
6741 6519 613
603 472 -321
848 2642 847
2689 7512 273
1599 32 -452
7259 4575 -867
8182 5566 -764
3009 3192 -982
8912 7383 -269
710 2196 -103
8431 2672 491
7096 4657 -76
7302 2149 779
748 6566 375
9003 7332 851
9106 8178 301
6176 44 119
4619 3461 -618
7910 8071 213
4134 5299 -600
8948 3012 -642
146 2314 -733
4156 9223 269
264 5674 -569
6470 1578 -670
1726 5141 815
4967 4145 319
2238 6626 45
795 6587 96
6930 9235 -1
4064 1857 596
473 3581 -508
5639 4394 -210
8060 7632 -574
304 6719 -131
1293 6033 864
904 2865 -860
8719 7331 204
8308 1276 -233
2081 8388 -935
7357 6247 -986
2146 3629 -540
1166 4438 814
6738 5882 -924
7271 6999 -909
5760 5943 -362
7086 1748 465
7670 908 -500
2125 902 -17
5263 7877 -870
9387 2798 -817
7115 2999 957
1288 3755 -734
3025 184 104
2473 7178 -699
3369 2816 838
4162 3867 303
3432 604 -220
575 2706 -174
1627 3776 408
5866 4921 770
76 5826 619
2485 2277 -266
4860 954 787
8984 319 -754
7094 7750 -358
3353 7757 -325
953 3032 -450
4472 4179 421
5449 6714 -624
2185 633 111
5625 3740 -512
4238 6731 338
6256 8774 -867
8434 2984 -12
4457 6291 156
157 6600 795
5907 9066 -376
4995 7451 350
3450 2602 -209
3628 7219 981
6711 9335 549
7350 6567 -819
5027 5240 874
2032 3602 -304
7677 3238 664
7725 6290 -373
4036 8059 277
7939 9002 929
1517 7995 -346
1904 1996 -158
1554 8304 -622
1802 235 -495
2880 1570 559
1424 2639 292
9008 250 296
9342 3350 203
5278 1466 -43
5311 2810 527
6300 3659 -878
8042 6196 230
8401 6425 -833
3348 7053 985
9290 5445 959
5542 5417 416
7370 5814 464
8902 8418 590
9032 702 444
5970 8778 883
2655 5323 -238
1017 4533 -48
1934 2556 -450
6621 8535 -625
4287 2662 -369
6457 7519 956
3886 9041 -591
3164 4107 622
8277 3925 20
6804 3298 803
5499 4457 957
7326 5924 -455
1791 4607 179
6037 5684 707
3512 7559 -702
700 7109 -792
5262 8894 -751
5592 3958 -70
7051 2780 432
197 1050 334
3257 4723 -646
5710 4859 528
5404 8586 627
7874 5629 229
774 1536 260
5825 3217 -66
4078 7043 -471
9085 834 624
5928 4345 11
7020 6400 -675
6574 5524 328
3733 9080 277
7813 6306 -431
1675 145 -785
965 7524 246
5960 7581 699
1529 7893 91
1449 2685 968
1950 8367 769
5128 1946 408
9201 761 -984
5007 1304 171
8290 6729 387
8030 3032 334
6216 2899 531
5977 2920 322
8533 7891 353
3108 720 -571
8140 2171 483
8240 5396 41
4409 8854 -403
4194 2984 104
7967 4359 569
6933 3054 -485
1805 1885 -794
466 7891 324
8049 3582 -832
4123 1512 320
3083 7410 733
5288 2883 -804
8721 7040 112
1488 4891 291
4636 7139 -294
8057 7395 -416
6684 8312 410
2728 43 122
9256 4924 -148
1415 3069 572
4238 4101 -324
8285 8258 119
3212 4822 -633
7723 6793 298
5155 7360 -879
3135 9203 465
3172 4619 -299
1566 8140 -161
5098 5283 -275
1577 2620 -638
3766 4988 675
5308 8803 156
4076 5769 -120
3353 1697 978
418 3468 220
2205 1535 4
5790 1798 131
4466 785 -7
5754 3269 878
7254 8983 461
5695 9332 -801
1933 6061 -473
2215 3790 -750
2354 177 -719
75 1207 -533
4498 4932 -956
8745 5002 -249
6377 244 255
1687 1238 -764
7211 2303 -246
7418 1114 -203
678 2249 29
4859 5928 -245
9219 2925 -167
1200 8705 885
3116 6660 -52
5579 2298 491
827 8099 876
5605 581 486
4188 5105 972
7652 6933 -706
1571 7336 -684
818 9360 731
1406 7977 872
8682 3031 669
3844 7976 414
4894 6827 -679
166 4655 -52
7920 803 183
6655 9109 669
2942 7493 -849
4359 6247 195
3497 2498 -780
4645 8665 272
6931 4551 -652
8533 6870 679
5879 3881 -22
3952 170 -279
4866 6381 -809
2632 4594 -936
741 7771 -171
3995 4699 -4
3868 8652 637
4285 1667 67
4797 4310 597
7781 4237 -309
6967 1358 -203
6243 7685 479
5389 711 -584
7678 6873 -997
4097 8997 658
4336 7727 -642
8785 8263 722
2232 2616 -380
7811 8338 547
8315 534 -264
935 863 -40
4062 3946 -727
8804 1660 359
2237 5238 -956
5175 1207 -246
1905 4226 919
8311 8745 805
5193 5089 -646
9209 437 -413
3362 2140 213
1140 8169 -989
5751 7293 85
5112 6602 -447
8835 2403 -402
3048 2456 73
3762 4349 -924
214 644 985
8817 4951 -375
8645 8214 -627
7137 9046 -548
3689 7390 -997
6862 5257 -945
5790 5414 -977
4402 5758 847
3955 8382 -593
3152 4852 -530
3184 1565 -648
901 4313 551
9378 1742 281
2082 1844 1
8448 7174 130
557 1810 886
251 1945 -688
494 2198 -930
891 8497 -501
8517 2272 532
1380 1612 873
7847 9086 -62
3171 9336 -474
8510 1147 834
4234 2642 770
8325 6273 339
4267 4884 -882
717 6333 337
3214 6735 -832
7048 2486 671
2401 6452 943
685 3857 -151
3077 6577 -174
6846 2288 815
9089 5197 -736
298 3837 613
6577 7355 546
7837 6438 -292
1079 3477 411
647 7917 -428
2152 8001 -990
4978 4460 -44
6081 4337 581
2632 5186 -185
6226 8030 191
2746 7503 -82
7774 8487 991
8456 6641 -75
6806 1460 -282
6712 9340 -225
8251 1993 -717
7339 7910 674
4558 6832 -560
3993 2100 718
1439 3670 -211
9340 8758 -773
8652 8535 511
2869 6204 218
8620 3584 171
7475 4856 -165
4469 4022 399
7717 4954 -831
1516 4084 -93
7318 1108 596
4170 6068 -96
2928 5841 848
5494 5503 594
4387 7135 399
8469 9065 -648
7103 5044 86
2559 7858 -190
8455 2586 -11
4350 140 -46
1975 8382 628
7329 1893 262
3562 8807 -648
6841 2490 -317
4214 7008 265
4060 4341 292
8601 6823 265
3068 7956 -933
8771 1591 -953
7428 1475 -89
3019 9210 -217
9319 6981 -149
1649 6879 -485
2969 5925 312
5851 7506 774
4182 8885 -200
5070 6500 -598
5479 5103 512
5253 1704 87
2018 1111 -680
4049 5866 373
7314 3448 633
5881 8037 -682
5707 1444 694
8264 5559 -128
7324 8786 -540
7347 3425 -118
2822 653 890
6416 4694 -138
8741 7653 -400
4982 5763 -976
8326 7689 509
5532 3227 -99
2902 1222 59
8359 5973 -296
7980 5115 797
2820 2675 675
4001 5573 725
7567 8702 711
6776 7452 -100
1039 3858 105
9403 354 -239
4885 4783 706
6851 7478 -262
3536 3387 717
6358 8272 -385
3397 3231 30
796 3072 -180
5371 1641 980
3768 1783 -878
3336 6002 -704
5733 1469 517
8467 780 292
3173 1809 -781
8751 7976 5
5798 7798 248
5092 8072 52
7082 695 438
6090 2399 560
8257 4264 -284
7299 3513 683
558 9241 76
6945 1604 768
1394 7669 350
2566 5286 -688
7423 9233 58
4673 3171 -516
3685 3209 -468
478 5237 -235
6269 332 250
189 1231 889
82 3226 904
3224 7860 -841
1863 1166 660
5140 4577 16
6770 7675 -925
7145 446 -739
756 4190 200
2374 2294 -108
5660 5513 899
2552 1321 -21
3579 1146 -129
7770 7616 -258
4945 1854 -371
7143 7445 211
386 3318 -172
9245 6286 -198
2073 7863 186
508 3058 28
7506 6956 -354
8466 4943 -723
7717 3063 829
6416 4862 -478
110 4831 -346
2349 5551 849
2423 3422 228
2396 7605 811
1086 5487 65
831 7236 -361
382 779 237
1452 8250 769
1922 3337 -41
6184 3022 -48
198 7934 273
5362 261 890
3510 3101 -671
5942 3419 835
5478 1609 243
6308 131 208
5251 570 -24
4170 6655 -99
5056 3176 -132
2759 3545 -907
1019 3531 -13
7379 6397 -157
446 6687 -57
4244 2523 103
1235 8880 -411
8572 2853 793
7643 4518 -196
6876 914 -324
3841 6129 -95
4182 2197 317
634 1569 622
2265 7186 43
797 9022 807
1347 2021 512
2536 7004 877
8823 5172 -449
292 2941 630
9094 2546 242
7658 6136 33
6564 3036 164
2691 1680 904
4169 7631 -330
6530 6741 -173
7529 6700 976
180 292 -972
3387 8731 -931
791 3364 -526
3658 8649 993
2338 5472 -645
2780 1539 359
337 1747 27
8631 257 833
2793 4558 -984
2118 580 685
1168 4856 -101
3159 3716 -88
7017 6995 -189
327 7710 401
7723 7158 73
285 8962 -49
6065 2917 -505
666 2519 -441
203 7397 -395
7022 6795 46
5575 4969 440
1977 6575 -134
1417 4705 711
1138 9092 -830
2264 3602 99
2537 1904 -542
8950 6944 -811
6810 52 972
7170 3130 -808
6962 4240 700
7411 1409 -70
2102 4789 -159
7481 5687 507
693 500 688
8466 8335 583
3294 8514 -351
9173 229 -878
2893 5285 397
765 5219 -404
3671 8947 180
39 647 -744
5422 5612 742
7410 1547 -124
2588 2336 -683
8554 125 -641
4485 2914 -882
89 4119 -812
8379 8308 643
8829 8071 -631
4069 8949 -860
4091 7335 635
8001 7645 -824
6804 9064 -846
9366 1221 -54
7939 6569 708
1019 9392 -736
4406 818 771
3598 1645 30
3750 8663 818
6640 779 -166
2575 6655 262
7456 2350 -205
3041 5522 -636
7022 6692 -561
8191 5253 960
3791 8966 175
2080 2308 -983
995 1534 -30
7385 3788 -997
5015 7769 -614
2032 7628 -292
6463 5387 23
3708 5823 61
8216 6144 -71
5609 7768 663
9352 5003 504
7029 2331 779
7482 6556 654
9230 2448 848
2803 5487 47
5577 5646 748
7011 7399 -938
6880 3371 -744
654 3579 -867
8755 330 217
7358 5241 -447
3059 8405 113
1520 2935 116
7984 1588 986
7024 6702 163
2480 9313 298
6435 1819 -674
6529 5349 -409
2091 4624 -727
7742 6666 784
3754 3405 827
1926 9094 -380
7454 364 882
1951 5223 69
1657 8172 582
3275 3461 -361
1321 8933 643
4725 8727 212
3042 8992 -892
2694 8318 717
6115 844 512
2039 509 -375
7685 1347 -245
2484 4144 -552
777 61 778
5113 457 156
1372 3232 823
7893 661 -127
8393 3265 -10
4963 7428 -708
6889 1541 -808
8737 5326 63
7007 2924 56
643 6104 497
190 8060 291
4841 550 -441
6572 6622 971
4605 518 277
4289 4501 -784
718 8272 609
5386 5188 128
5911 5382 49
136 6641 -942
9130 5743 954
4327 7373 -74
4715 8262 -191
5895 532 -88
6757 7541 -640
3288 2259 943
1494 6724 -209
392 2844 551
9082 1707 -222
6881 6117 320
779 201 235
1029 8893 -356
943 4158 -68
2576 5462 313
2760 3464 476
1084 1690 -78
3584 3257 -530
6816 2270 406
5894 3133 220
5103 6856 -252
6384 4003 40
2824 8015 -617
5754 1343 505
4173 1436 611
6915 5592 466
8738 6209 592
1062 1331 695
3780 2242 536
2448 9113 -156
697 7178 371
3272 7545 -577
1069 2998 297
1991 744 511
6657 4708 535
8309 7849 -109
4 1656 133
9021 1113 893
8130 4898 207
6038 3626 -732
6444 8685 295
5084 6375 988
9207 688 -796
8606 1903 -205
8092 6907 -629
5197 8312 996
4344 3794 -696
357 1096 221
1276 8578 278
4008 925 546
3530 899 849
5996 5500 -414
2780 7998 -237
3283 4633 295
2548 9108 862
7326 946 -151
4250 8768 926
899 2601 -962
6722 6268 880
5206 7903 562
1235 508 -841
797 1087 -723
3959 3054 -294
4616 542 -51
2308 7397 405
7493 6417 67
5698 8873 59
4200 6842 504
82 5317 -41
1592 8170 -595
865 6145 -480
2510 5150 -20
949 7898 -458
3675 3482 93
7767 3822 -705
1441 3269 -218
2088 7368 -677
1715 4984 -712
1739 1957 -292
5540 2380 -403
7789 1453 224
2765 8665 -787
6974 8690 64
8485 7802 -899
3706 9330 403
6232 9005 -727
3086 6057 214
2884 5415 80
4375 5890 386
6719 2612 -320
5560 354 -305
4241 8168 471
6256 3582 -436
4879 4084 429
3064 7674 -857
8818 2194 753
5636 5877 238
8607 9370 695
2143 1716 294
1069 8880 -941
5922 7109 561
3251 3087 420
7711 715 -140
8440 4677 110
7077 9278 -786
1820 546 -305
3034 9157 -703
7111 4984 -9
2325 7088 -386
3774 5757 714
3625 2899 246
4615 972 -404
8834 5310 -594
837 2992 -727
7365 3186 354
4222 233 -975
3077 2023 69
1071 8890 -479
6028 5844 -555
4927 3344 -904
2953 253 -857
7323 9357 972
8054 9386 -359
7062 7168 878
6600 7434 -171
9127 1103 810
2650 2457 -598
8831 416 118
8859 8604 -499
3647 8875 -531
359 6541 968
5751 2774 -273
3661 7079 -831
4328 8134 -473
1010 193 91
9250 6897 -911
3592 1012 261
2863 2991 -835
7964 8370 -288
4888 4530 398
8631 7786 -85
4249 1300 -211
1452 2359 245
2392 5174 218
2439 1097 -711
5567 1042 -813
7223 4941 243
7352 2074 -696
7278 8673 765
4945 5073 -673
8692 7744 -633
8691 7590 367
2724 7338 851
7072 7354 933
7533 7255 -468
1102 7130 309
3506 4851 60
5596 6613 -249
2749 5245 -310
5007 53 614
2144 8612 -411
7975 5211 693
7168 3217 435
4485 7126 318
7836 9061 -628
3759 507 965
718 8014 644
1605 8300 28
6596 8713 215
7061 3393 802
2267 1720 -525
8493 545 -551
8119 6010 973
5283 4542 -985
1041 4395 714
8827 3565 -319
11 5909 -756
9162 7750 -414
2739 5599 147
6443 7225 -742
1866 6490 -812
4371 2032 135
838 1949 968
4812 7668 360
3717 7805 43
1493 8071 154
3401 2815 -799
799 6469 -465
7152 5685 -69
4708 6060 -524
483 9040 -915
6077 3599 -60
4341 4387 980
2439 3811 545
3668 4454 722
639 3263 -364
8821 2183 -369
9381 8000 -975
7822 6433 988
4726 6886 808
3592 1322 788
8248 3656 70
1106 6874 -706
8217 1154 386
2439 4170 126
7059 4953 -440
2359 3027 -789
4771 3780 -900
8502 2502 892
4129 708 800
1214 1456 814
9288 8481 890
5960 48 -854
5738 7186 718
1438 535 -417
6292 9279 -813
183 612 -186
2704 7037 -729
6911 3426 -655
5091 8370 285
5017 3629 -320
7986 4914 -999
9277 9323 -667
4256 5039 534
5559 3040 658
1980 2107 -866
4005 233 -446
3399 495 -345
2681 1451 -146
5418 4371 237
6408 4187 210
4160 4742 450
1415 3506 -56
3794 2913 -498
7325 7151 225
2168 7235 778
6341 6627 -827
1915 3092 981
1037 7503 833
6939 272 -718
7200 3312 522
4487 3695 293
6258 9010 -448
3884 6331 -828
4329 4843 562
2999 2878 -630
8766 3982 -122
3463 3755 549
5551 7469 -470
8085 4857 -199
3993 8226 183
2330 7821 809
1845 7788 -554
4304 14 -225
7250 6125 637
9058 4337 501
9104 6129 -593
1084 7437 -61
7446 467 -912
175 2031 470
6874 4206 -911
5215 835 700
6351 7301 414
9373 1471 169
6168 59 579
7913 7628 208
875 4353 -206
525 4730 814
4388 8483 -114
3973 1347 398
5610 8449 -286
5662 6370 -859
7309 4729 -257
5905 2496 642
8516 3306 -598
8963 7179 677
2571 9351 718
841 1620 -206
6480 5476 -743
104 4555 558
3339 4866 323
7471 3842 348
8925 3224 210
3806 9199 -370
7648 5873 399
2616 2008 299
5794 7214 -386
4095 3530 -271
5871 7817 -678
7587 9288 -882
6030 3460 -703
3204 2918 586
4785 6351 694
1611 8294 294
8033 8298 -839
9020 4497 -116
3580 4696 -972
6647 4055 899
1656 1154 -272
2683 5275 199
743 7975 -452
7320 4658 226
4326 1815 70
3607 7646 -45
9189 5269 -324
7668 2423 12
6090 5563 815
7107 4729 646
1314 7750 595
5353 5468 500
1755 8562 -117
7195 233 32
8841 333 665
6806 4435 -970
1633 5692 -597
8245 4138 -64
5891 2350 -621
4250 8524 178
2143 3879 -751
6337 6793 -113
7134 8619 -859
8873 529 -93
4432 7319 959
4835 6468 624
3487 5809 -962
3868 7034 126
9035 136 -407
8641 1091 -713
5977 1707 -576
3526 9267 407
3096 3129 -619
6482 4710 -608
7495 7089 -117
240 7563 776
5827 4639 -892
8624 7221 859
2713 6655 30
1864 2222 420
4465 1498 -154
6825 8595 662
3628 4538 197
5071 9258 -103
4788 2476 147
7384 1427 30
4593 2719 -961
4893 3882 -434
6300 6558 -415
8688 5513 -315
6571 7793 555
894 352 107
3437 2497 -880
8952 8525 904
908 1117 -922
3820 3160 -672
1767 6084 258
5694 1328 -944
2273 8372 -267
1467 6959 -34
3124 1030 979
3881 2294 316
8068 811 597
6037 1528 -252
1225 1156 218
6252 303 174
4600 2898 232
2228 336 643
9405 3387 731
9147 1445 -62
3271 159 -138
8943 8445 725
6072 7888 840
7886 3843 894
4499 4150 12
4811 7354 330
4555 9245 686
3349 6027 522
2175 6396 -299
9184 3103 -757
6718 5258 -830
6990 4567 750
2496 965 -924
431 1687 170
4956 8473 -614
5298 8297 -301
2489 1219 405
9236 8666 -650
1657 2250 -710
4176 3650 -498
7509 7845 911
6282 2276 413
6884 458 320
7008 486 -337
5270 5910 -149
5407 509 -928
2515 4200 -490
3225 4258 -908
3163 2953 611
5206 1213 -908
4797 2946 309
8632 3160 592
5016 2081 -482
4116 4305 -574
6085 4724 -405
8388 6168 909
5460 8344 582
457 6702 -233
5967 145 113
3622 8049 -333
8460 4494 -803
5372 2308 687
5629 7514 -597
1311 1553 -722
938 9312 773
6910 7704 -837
2948 3832 418
5533 3556 -821
8112 6171 250
3268 2518 -18
3328 4836 544
8180 5871 28
2572 747 558
5891 3843 990
7752 4074 167
156 2399 -517
1980 4592 -460
2751 7208 -906
4189 1200 -64
6161 4982 509
5897 5004 997
6178 1349 760
5725 5271 -551
226 2210 -95
4484 5198 479
4559 926 874
7588 7635 952
6450 7992 38
4270 597 -761
4061 2771 -813
7085 8894 831
5034 5740 989
8341 5069 -389
5308 2850 442
3176 5661 -915
2333 2040 -519
3852 2268 29
729 7373 -86
7893 5545 531
6222 6892 755
547 5459 -386
8428 1251 702
2551 2171 122
5620 8470 276
7305 707 325
1752 697 820
1167 8172 358
5443 6633 65
7917 211 294
7265 728 595
8316 1354 632
7873 825 -383
4684 8084 -177
5135 4968 -322
7176 3171 -452
4981 5427 735
1659 1529 -667
2937 7585 672
8620 5374 -502
3025 4115 549
3133 4101 -839
1093 2788 -532
7036 4586 -80
9089 6193 611
3832 6146 48
8371 49 720
2268 6702 61
2853 6548 634
7641 6998 544
1408 8383 -916
8484 6641 -50
7783 6915 -398
2980 1018 -775
604 1764 -160
5418 8905 960
3768 4178 647
2248 2549 768
7344 4991 -582
5279 5157 -10
2837 6850 811
7164 2460 -851
7218 2475 -484
1100 5044 309
5411 1666 -955
1723 6731 459
8783 3161 893
9325 7715 -797
7611 4539 727
2125 3889 221
8442 6859 754
956 6012 -930
205 4892 403
4403 8809 -559
320 2121 -627
4119 3180 -993
922 6341 391
3337 548 335
7789 7291 -138
2617 6749 76
5301 7376 -584
6977 5416 49
6347 6420 -392
8694 5053 207
886 6082 633
2345 1101 674
460 887 -164
1380 2350 194
8131 5925 225
3603 2027 -940
2767 4376 254
5686 8965 -259
561 7357 -998
8 1229 715
536 8423 556
5056 3767 -341
2386 6905 -720
4753 7547 -134
9329 8312 -408
9069 5461 779
6489 8627 -134
7475 9151 953
709 592 6
4316 8944 261
2887 4165 -709
2450 993 -508
2611 5595 -145
3950 444 633
4747 299 10
6133 7180 -541
7693 2503 -512
4413 3080 858
7344 4445 408
3745 7376 554
3279 9023 336
4584 2536 -160
5971 6768 -88
2449 6372 828
8281 3451 -18
6364 4476 -728
46 8774 143
2530 146 -618
4163 8246 -433
349 9416 -55
7221 9102 -270
8059 6612 855
3799 6820 -47
3644 956 -833
1058 7565 -626
8480 5416 919
4100 6968 -451
3164 4399 262
1009 8025 179
8478 7472 605
8098 100 -518
87 8667 -161
2059 8440 769
5547 7990 600
5909 8626 -388
754 8460 -325
348 9168 892
7052 4715 455
353 4668 -31
746 5362 357
4442 6145 856
5637 6556 329
4710 7604 315
2148 1832 -257
3861 3538 399
1946 756 739
8384 862 471
1808 298 -442
1710 4986 -53
4632 927 -396
6708 429 -82
135 7652 432
5273 3862 742
5378 320 625
3485 3135 -572
4214 395 945
396 3385 859
3095 4334 -350
7208 3449 -673
4231 910 11
8533 7995 619
5429 2454 -146
7972 9142 852
949 1852 -743
6535 9273 345
1888 3410 200
910 3051 -34
3601 2635 -830
5712 1949 243
5021 4522 642
4784 4659 -610
6563 5939 902
7546 6969 256
102 9409 -839
5991 7382 437
6727 3948 -410
9319 8712 719
6054 8872 -268
8251 1276 935
4659 4705 734
1068 3676 -661
6969 8451 -246
2399 6196 -902
3173 2101 -873
3556 339 -337
5431 5832 -589
8952 4149 -119
5600 7320 950
3297 7864 716
9196 3252 720
8413 1913 283
6831 5786 788
2950 1167 -11
9365 8009 459
3020 2794 -312
5819 1743 763
2080 7138 -630
6239 1847 684
6999 4845 186
2539 2705 -83
3743 4494 117
5227 8655 -287
8650 1435 597
1064 3302 370
4875 9345 -440
4188 7041 129
1848 8373 436
5137 5283 -92
9351 1212 182
5000 3420 268
6877 6779 -604
5224 5123 -329
3617 1395 171
1421 9407 -930
2405 8681 -827
8606 5014 268
3998 1252 -148
6859 3381 -884
5573 823 -863
23 2769 855
8623 2124 62
711 4618 -613
6257 3718 -370
3724 7665 -766
139 3580 -200
819 5291 250
7636 6449 873
1997 5338 911
1247 1192 662
7362 706 -249
3460 2158 -879
7887 6145 -428
1817 8586 -421
2945 8311 134
4981 1032 -634
7589 5890 142
5464 665 -364
8679 3180 326
5810 5409 -120
545 5964 -919
1468 6879 -698
2127 7229 -633
4618 9110 92
7289 4687 -529
4174 1876 -193
8985 7416 -747
6972 4297 -647
3820 1611 -218
6026 7387 370
5896 5850 -5
8179 6529 803
7099 3101 -590
2535 8257 -894
7008 3087 947
4463 601 -440
3879 8168 21
2652 2395 -71
2907 6616 -649
3604 3909 612
3233 2720 29
4047 6769 -243
6108 3811 -799
1800 8296 817
4042 1931 753
2409 260 -780
5969 5890 -481
138 4477 -702
1796 3140 -18
7111 104 402
4413 604 -730
743 8262 -527
307 5447 999
9186 5597 -399
581 7378 -430
7949 825 -354
1169 5801 287
8118 1849 52
152 6595 -330
7157 1147 -327
8932 3473 640
5501 8526 -882
827 5498 -40
382 7372 -228
349 175 674
8852 4140 -234
5436 4414 -493
1888 6116 -964
4385 7373 -448
4031 4172 416
6023 3367 662
437 8955 -210
8181 1754 -592
7597 2366 -664
4045 6507 -884
3398 8168 871
5997 3254 -461
5681 8535 215
6521 4592 186
9189 4484 100
692 869 -869
8067 1848 -126
4825 6865 135
4457 2709 7
502 135 -309
2802 9000 -426
6543 3334 122
1252 6579 475
3117 5699 -190
8159 6222 -881
6868 3256 -649
7945 1933 629
9395 2641 -775
1925 4698 759
1167 6435 236
9191 8921 -989
45 5866 291
3666 8570 772
8492 8354 232
5230 1726 909
8075 6854 428
7597 6165 96
2700 7733 319
9232 1538 287
8171 5845 -516
1848 313 710
4416 8231 -847
7764 5088 -331
3787 4483 -547
7230 1894 -56
4479 2653 949
2682 4326 337
4201 6645 953
4202 3787 -692
8368 780 -538
7614 5927 398
5850 5049 747
4437 7932 329
2010 417 -340
4415 1306 175
6301 5429 831
9247 2153 235
2546 8242 780
2674 4591 -114
2055 8461 739
1764 7232 -778
6528 44 547
4012 7266 -694
6412 3351 -785
5371 5843 -525
7066 922 189
7718 3902 -447
4713 8221 -168
2929 719 -101
8932 7636 -467
1948 632 986
7903 2686 -750
4105 3304 -526
6115 3936 482
598 8498 -745
607 3413 -376
1392 5021 152
7343 2693 12
4330 4983 -309
2320 7326 -395
5480 1186 -25
6679 1242 -685
942 5406 -953
7553 3416 -470
6699 9307 -349
540 3463 115
4091 4912 335
9192 553 -700
7277 632 839
1079 3660 271
1755 1150 -143
6687 1157 -658
3844 100 -391
4410 7246 226
9322 843 676
796 5536 804
214 6852 756
9234 70 160
1479 3295 -370
300 4491 -988
4432 5753 393
4587 8214 -167
240 144 -390
4824 4463 -998
4273 3341 630
6712 1334 623
8377 483 -946
7976 4888 47
8507 4475 -306
351 8417 -923
1812 2377 -852
3866 8045 806
7160 1064 271
1557 5352 -744
5021 3785 -800
654 387 -789
5344 4140 122
9006 8955 8
2194 8900 -706
2467 1319 281
5198 4964 -354
2921 2623 280
2592 7866 23
5290 8433 -325
5118 6497 -224
2217 1903 -565
8216 6513 79
7206 7751 -502
6750 341 299
1374 9093 -718
7063 795 -582
6167 3106 204
7022 8630 787
2599 2007 -285
9411 4615 321
3659 5773 -847
4872 4601 -168
2913 3101 -636
5027 4405 -363
5020 5799 -591
4508 6705 -722
5902 5974 -228
6618 2784 -562
8923 6899 -306
2420 9185 826
5054 5674 819
3563 7508 428
4497 5134 -893
3557 2312 -225
4840 2606 27
3498 3555 650
281 4022 535
2691 329 884
7892 8738 92
8998 7053 -93
3527 6874 778
6199 2364 513
6107 8321 911
2829 49 776
3985 8982 -183
5754 2471 627
5720 206 908
9076 4962 157
8557 2384 684
2538 9105 -534
2988 5053 829
812 4178 -81
1385 7658 -184
5559 7190 -690
6562 2818 975
2911 853 -641
7839 7871 7
8003 6726 -155
634 7018 -545
7197 822 781
3844 7082 711
1582 1007 84
3733 5299 -892
2771 7314 -850
3260 4443 985
1834 2688 744
7554 6095 -451
5231 3694 484
4870 2320 -639
4572 1432 -295
4749 2469 -101
4726 3676 -206
7132 5040 577
4921 288 729
167 1624 120
5798 7397 -564
8374 541 -501
5042 5228 890
5846 5280 656
6753 4260 706
1924 3164 868
4962 8806 79
16 2025 943
6178 7085 20
6097 4173 -581
6716 7634 920
7373 3598 643
2172 4329 971
2807 7455 -804
7305 3686 -838
8 3860 720
7138 9254 -595
4676 7742 495
5628 3255 -270
1387 5502 -976
6521 6085 55
5456 2309 352
7258 9201 686
4058 2448 556
