18
944 1643
557 443 489
470 363 225
547 618 202
143 39 448
53 171 596
688 38 98
88 732 200
713 20 987
210 693 241
639 660 553
365 300 878
434 213 249
12 576 99
181 788 463
87 580 298
799 517 351
285 67 572
90 547 369
399 607 520
184 545 424
571 276 426
488 386 380
342 124 78
558 516 119
554 132 984
630 647 329
414 565 602
411 363 537
294 73 180
499 349 764
468 264 62
172 167 773
129 726 590
692 449 461
187 161 166
345 5 430
651 765 139
690 530 591
465 804 469
650 609 768
295 48 387
160 144 170
788 682 6
622 162 527
191 241 79
515 426 407
645 301 579
550 570 120
346 222 479
407 669 54
661 455 229
116 72 660
140 97 905
196 426 861
291 744 82
151 292 48
354 391 554
539 790 313
122 470 373
108 628 536
126 609 479
39 287 626
215 174 809
453 146 788
274 398 935
636 790 450
206 634 663
246 763 113
642 192 752
573 126 967
51 461 573
162 315 153
678 684 327
653 524 91
648 802 63
803 749 820
132 562 760
252 189 36
803 367 621
14 94 709
743 301 140
345 227 448
797 302 901
491 58 446
616 503 103
399 780 924
624 116 963
367 370 685
605 85 758
531 282 388
364 367 371
169 288 954
373 577 364
58 374 443
681 258 289
714 502 777
79 379 336
482 695 945
617 799 331
635 61 182
320 710 158
131 213 270
599 661 541
288 596 90
397 773 126
11 776 275
2 241 570
547 669 846
628 239 470
284 323 449
381 369 137
275 802 527
252 227 393
725 780 955
127 512 783
10 161 627
27 419 989
384 9 349
148 514 866
705 545 23
260 131 137
697 381 710
631 783 385
548 538 410
224 318 606
792 6 583
520 333 620
373 715 839
745 224 17
222 357 620
680 404 125
657 21 301
312 478 307
219 221 697
179 635 936
377 532 734
603 94 61
307 180 337
302 203 72
123 678 434
322 731 333
634 212 790
179 607 770
33 283 427
712 319 185
473 750 48
163 661 73
463 589 135
136 362 812
509 23 475
701 222 272
603 347 2
221 389 200
547 787 217
606 142 317
267 699 597
23 25 383
11 543 799
552 650 15
599 559 22
801 573 16
579 794 409
437 299 86
227 503 770
322 672 257
439 271 47
396 37 242
540 590 57
169 480 189
677 671 448
77 236 416
624 135 455
85 119 456
534 343 610
732 752 472
35 740 380
427 58 400
577 47 959
111 404 922
280 727 590
708 471 653
464 736 490
566 732 559
369 734 155
222 497 788
512 711 874
501 421 72
175 667 193
306 644 69
680 251 63
769 474 675
663 424 997
74 376 738
771 734 251
447 99 707
47 449 280
589 254 210
708 364 113
421 322 268
69 515 120
356 687 847
451 659 738
55 622 464
546 359 330
804 331 20
390 496 326
358 472 867
739 400 597
532 166 845
570 495 338
668 764 861
128 482 149
676 9 68
511 228 333
325 315 492
714 100 125
538 254 255
149 227 843
285 768 366
31 278 205
273 503 786
569 122 742
562 242 840
375 254 598
459 260 53
321 76 682
316 224 950
85 360 194
8 514 82
716 526 927
12 703 362
733 711 419
464 203 162
204 42 940
676 619 242
268 180 450
472 655 580
613 127 103
475 685 279
193 420 549
391 684 514
551 529 683
683 220 707
262 93 51
737 645 481
267 463 755
624 132 473
149 100 29
63 769 795
59 168 709
493 104 56
280 689 565
634 338 185
372 314 261
109 641 306
765 309 196
806 325 330
249 51 985
55 374 819
115 331 489
736 263 971
714 414 902
707 333 614
739 448 138
735 336 564
233 731 541
496 193 743
549 539 355
562 117 810
505 399 261
36 736 444
318 437 696
593 329 580
658 475 314
58 470 546
475 717 248
257 337 560
565 586 710
632 341 885
509 386 760
255 307 998
406 105 184
660 365 186
255 460 984
122 372 475
583 238 359
329 689 771
335 692 119
17 338 428
572 418 630
543 503 339
5 345 776
457 155 852
428 568 635
195 416 406
257 782 602
66 192 242
656 532 912
607 621 192
339 121 209
730 347 616
185 428 45
38 296 747
668 109 187
411 480 994
691 152 729
203 548 570
198 116 625
143 494 428
430 543 279
417 129 462
436 88 453
305 535 209
545 576 315
419 399 582
728 800 794
801 733 966
263 537 872
282 218 706
93 357 302
792 741 85
479 415 548
19 146 64
480 606 489
18 351 143
293 780 398
154 138 161
175 554 349
554 797 269
283 187 559
527 705 662
624 57 300
33 11 494
414 558 219
598 4 849
42 455 410
598 434 79
403 133 32
140 260 202
423 530 535
655 727 385
652 486 2
190 435 169
269 231 418
122 764 895
512 450 406
159 313 272
764 539 787
304 455 500
667 668 320
392 435 462
723 380 10
667 202 944
210 68 609
370 493 815
200 104 969
682 567 442
761 4 217
343 652 13
304 623 176
47 398 787
34 529 68
99 61 471
693 312 305
614 115 373
255 366 248
36 48 179
237 746 307
134 702 629
226 381 408
46 522 588
315 146 515
483 82 149
316 179 779
245 795 695
466 326 966
74 154 84
643 800 230
308 6 293
724 323 296
650 556 147
565 371 807
199 782 112
478 252 97
376 502 854
520 621 547
530 658 546
141 275 621
707 36 76
199 198 726
48 505 123
158 556 380
37 523 550
616 764 255
623 388 450
210 571 253
305 560 43
393 534 172
30 516 814
578 101 182
72 801 682
247 727 921
628 333 646
229 466 8
220 207 276
608 562 132
455 510 265
741 81 397
102 786 490
715 421 102
60 353 728
404 22 118
94 171 749
285 500 492
561 498 819
224 162 539
661 55 143
85 32 209
183 530 564
418 603 499
243 357 509
296 163 209
4 644 510
561 352 82
157 233 330
661 597 180
215 450 957
511 99 211
235 354 327
607 558 458
345 85 157
101 37 188
462 748 990
769 709 657
191 652 594
781 587 725
419 454 779
327 631 866
278 28 697
454 451 117
424 787 921
74 634 540
653 274 905
91 95 425
599 337 52
466 800 73
81 400 193
515 439 373
41 745 254
693 235 439
17 257 949
391 515 624
106 1 786
536 456 28
344 116 946
22 299 500
494 234 204
652 240 905
370 798 970
270 194 709
608 249 856
658 695 972
84 769 246
510 168 933
152 339 564
209 638 688
751 703 178
299 592 753
399 374 305
26 430 815
219 337 159
510 51 169
645 251 5
109 745 511
242 164 85
490 794 584
390 317 912
353 440 603
637 806 945
717 710 941
103 54 641
118 68 800
623 476 779
759 655 331
558 3 779
765 749 835
434 184 761
240 440 468
264 336 51
467 683 73
642 589 84
608 733 534
56 409 590
127 466 300
753 765 515
218 751 373
236 83 574
735 796 733
732 239 842
664 259 427
28 332 127
699 496 541
528 560 180
328 390 116
296 350 98
215 508 690
541 728 198
388 734 929
344 675 399
535 564 717
222 652 394
580 785 60
576 348 174
379 746 507
806 432 667
484 707 980
395 393 64
552 432 898
425 127 319
191 424 894
157 558 670
714 103 380
245 145 47
285 157 697
494 129 916
519 67 656
126 209 902
193 91 637
583 490 516
727 375 469
767 550 957
790 755 602
401 416 374
336 618 391
30 132 123
65 133 526
794 711 758
451 775 508
470 439 726
30 65 253
449 200 470
652 500 640
569 396 226
587 296 234
9 85 685
63 114 144
374 622 967
531 147 931
613 666 617
376 653 884
355 473 250
428 11 966
34 105 769
480 36 111
440 27 726
571 680 666
277 91 467
748 574 694
778 500 818
624 376 240
40 162 887
557 179 186
510 558 877
762 48 507
583 771 924
540 240 131
220 108 678
787 585 413
162 45 977
767 113 133
190 707 59
89 292 159
665 511 727
210 231 66
417 259 81
201 646 813
424 255 687
208 787 949
233 773 13
133 200 919
61 99 924
636 496 231
384 345 182
290 137 988
608 674 833
622 343 491
341 353 801
542 236 742
351 601 558
743 565 906
183 166 725
622 386 100
449 291 681
58 400 44
252 314 93
98 757 417
236 736 698
199 744 571
177 52 627
486 683 979
349 417 153
760 482 575
396 654 223
215 66 171
468 409 604
461 391 768
365 420 116
453 778 566
447 654 155
677 186 807
595 355 824
50 185 419
610 738 737
785 387 757
113 620 367
573 92 258
352 683 732
464 480 788
548 420 135
471 255 358
526 232 117
225 480 889
504 30 325
186 214 320
34 23 609
669 766 375
575 488 738
512 704 907
441 290 337
568 138 1
663 642 250
356 616 37
626 354 512
374 166 354
426 69 791
496 698 494
220 257 551
717 740 632
331 652 883
224 131 379
449 440 343
67 639 391
684 552 35
256 360 270
92 75 409
795 332 146
420 31 401
222 49 515
114 564 430
278 737 447
66 520 346
512 659 436
780 522 65
53 94 873
807 709 127
115 216 846
32 601 573
278 463 86
555 695 963
753 85 304
55 295 912
766 24 654
424 15 317
347 521 598
282 160 68
94 131 959
575 46 775
678 610 629
779 289 418
381 477 747
484 93 748
763 12 106
75 611 252
315 283 635
629 628 682
551 292 44
223 646 341
184 538 876
301 287 416
588 93 854
212 40 134
520 334 852
723 609 231
529 218 230
545 32 584
251 160 908
385 454 698
134 148 572
617 689 254
211 435 620
794 608 245
162 726 595
217 622 528
793 335 344
557 52 535
516 444 421
746 330 444
46 669 786
659 76 463
50 637 458
312 482 335
777 174 463
780 753 344
587 461 269
586 209 156
759 750 202
456 314 359
530 775 605
7 769 584
267 524 557
349 350 485
700 346 452
630 194 152
766 49 102
685 57 855
418 562 753
741 387 717
332 365 746
345 806 479
308 688 520
358 278 723
316 492 868
736 482 671
44 14 227
433 457 547
414 556 497
65 337 371
610 279 832
171 327 914
328 287 968
798 369 895
547 518 692
636 77 327
485 768 995
69 677 722
46 420 852
456 388 966
167 144 762
617 552 335
219 767 310
513 371 371
294 30 131
55 107 234
358 413 534
239 686 532
351 679 875
799 458 303
723 282 594
21 461 226
758 326 322
7 608 754
634 742 940
581 663 501
528 478 816
562 61 333
414 524 31
629 380 432
216 511 878
572 247 943
224 216 931
346 302 676
246 730 793
689 624 643
282 312 298
178 409 876
753 296 701
735 748 677
574 545 976
57 190 101
552 140 587
178 499 274
204 344 790
150 625 532
505 370 376
44 422 463
455 718 23
666 150 851
647 514 24
162 69 732
88 165 201
373 359 731
553 201 496
223 388 39
363 429 832
191 401 293
688 358 346
585 632 134
49 204 350
300 391 581
147 516 810
567 270 382
517 325 439
302 777 990
509 621 790
453 727 569
654 379 88
282 57 508
93 106 477
254 765 333
547 28 819
743 270 484
92 727 927
496 445 54
390 422 807
486 560 881
274 77 294
521 561 31
386 618 402
49 93 990
46 769 107
387 48 499
489 768 915
145 584 746
356 162 951
424 48 584
675 699 612
699 590 40
592 337 436
235 370 217
690 482 886
500 472 343
60 537 332
736 655 896
628 43 435
444 673 64
150 59 975
317 369 560
731 1 738
521 715 272
374 660 131
580 196 766
550 331 975
603 621 116
487 114 130
784 772 61
628 611 228
388 793 188
414 728 58
80 450 409
666 74 636
525 22 166
663 793 22
134 568 614
51 726 759
20 760 875
487 542 421
214 774 744
198 625 711
728 192 534
359 470 925
315 440 593
622 186 88
703 8 759
754 456 471
431 86 615
622 728 468
433 618 241
401 281 103
323 280 764
141 621 502
459 19 554
184 102 26
530 380 950
240 409 398
687 234 274
740 756 295
104 349 163
68 9 137
377 54 817
510 185 171
248 682 139
583 587 754
463 227 607
82 15 747
724 288 526
738 432 600
120 601 933
704 94 844
50 261 875
515 121 303
477 774 771
339 664 381
456 498 349
716 770 823
257 743 68
781 280 950
533 226 442
695 689 686
599 329 530
654 565 100
88 800 63
397 67 108
368 542 470
170 119 344
294 435 796
247 268 194
762 237 9
771 250 592
675 482 931
235 649 48
804 190 241
399 185 495
23 675 783
17 535 776
304 694 421
482 59 519
12 257 268
357 100 140
714 285 422
674 101 758
713 401 503
247 68 42
77 548 522
207 455 781
117 575 698
534 61 534
419 309 12
218 10 872
577 89 331
777 370 744
548 692 877
581 246 485
249 545 781
190 278 32
556 262 989
32 180 689
540 46 110
618 754 447
602 710 738
646 404 957
387 250 263
587 46 205
661 325 548
225 8 433
48 746 841
46 35 166
519 248 122
265 263 528
510 594 992
474 534 326
56 358 775
347 81 1
60 321 322
131 784 485
559 362 210
284 464 349
191 287 559
700 387 243
276 679 265
463 589 576
32 145 245
669 149 834
717 255 685
79 26 867
244 10 769
444 568 226
125 602 60
556 122 780
78 676 325
776 667 99
120 668 209
615 647 353
212 503 436
284 747 370
544 733 491
36 35 24
99 69 598
620 146 838
264 695 342
479 390 328
121 752 895
610 10 551
418 646 595
499 309 393
605 109 816
455 574 907
265 78 249
530 352 737
208 549 524
405 206 753
122 354 292
610 134 15
347 523 143
334 672 722
592 254 390
337 595 997
265 739 945
300 60 809
305 673 564
496 191 751
164 712 571
474 332 167
372 107 191
477 475 33
684 524 622
712 35 126
441 397 537
777 172 466
413 11 252
768 30 604
443 701 572
326 410 171
292 560 72
415 366 214
494 803 410
547 410 308
281 516 718
15 651 402
802 357 828
365 125 65
759 184 126
375 13 889
712 485 494
274 559 512
712 131 323
574 58 719
169 436 597
370 8 438
16 612 191
179 464 473
155 196 60
630 163 855
470 734 866
635 479 273
369 81 523
648 131 764
315 209 164
146 407 503
622 610 553
617 320 137
888 1727
38 538 894
630 265 192
470 632 264
699 259 389
272 524 293
504 825 163
204 345 269
822 657 3
198 522 590
485 95 107
548 151 427
85 683 481
184 832 829
53 301 760
739 170 197
571 333 902
100 439 488
429 700 813
118 628 553
75 181 818
166 643 232
781 512 523
32 277 387
330 832 675
485 750 693
562 277 349
162 24 955
208 235 382
781 493 877
666 484 146
502 176 671
285 615 319
328 119 261
673 161 63
780 534 672
428 782 81
532 479 575
712 39 234
333 845 585
642 764 165
322 678 44
24 238 221
433 625 663
823 349 235
512 9 840
385 709 18
877 865 838
418 532 801
877 110 278
599 304 322
625 712 615
274 45 575
795 467 445
363 234 201
170 352 696
606 735 128
543 137 404
594 16 778
332 369 530
173 582 603
670 129 672
382 764 77
49 693 744
273 290 857
878 431 212
753 607 40
704 663 992
43 186 599
329 457 579
799 238 901
146 750 441
83 579 37
183 20 495
115 715 455
580 576 607
865 608 99
77 337 199
72 724 443
456 560 319
806 133 234
621 347 515
217 484 794
646 410 719
324 411 521
112 58 159
791 368 617
186 441 15
350 874 535
655 797 637
368 487 543
215 326 269
45 336 564
552 164 635
390 610 257
436 124 556
858 294 734
197 434 802
368 752 787
666 38 47
853 756 585
518 537 139
226 43 435
508 828 892
10 621 849
665 458 652
796 318 299
731 788 17
151 606 521
413 337 477
603 343 618
168 748 630
141 93 109
7 829 219
128 744 182
64 306 494
753 383 923
826 604 950
857 565 726
724 411 76
330 683 124
650 553 903
678 849 315
481 258 501
677 517 339
160 397 515
316 405 948
725 616 781
773 301 944
350 559 540
117 334 646
114 178 471
502 887 727
279 721 412
761 513 37
631 650 605
352 32 649
714 311 19
377 785 731
37 285 431
834 151 780
82 703 921
449 185 822
516 163 245
264 880 978
93 216 527
840 383 688
414 144 498
332 695 312
440 498 304
692 370 173
810 250 22
536 3 348
185 830 328
748 90 609
493 656 815
550 502 868
618 862 452
598 408 704
337 727 349
773 804 479
207 733 531
102 409 469
534 146 139
209 329 649
824 218 169
619 385 937
267 605 633
170 2 770
591 122 755
98 32 918
514 250 294
348 42 899
145 819 890
422 464 567
608 623 179
112 654 249
318 328 67
881 514 519
122 552 923
541 354 264
666 68 552
59 214 976
51 861 698
468 470 958
33 663 271
368 48 350
209 210 943
327 730 216
358 696 16
616 483 676
384 769 51
170 797 886
436 24 674
631 458 697
249 112 741
210 321 461
311 294 837
514 775 750
373 517 380
379 339 402
321 106 272
345 713 828
68 80 736
588 871 158
248 554 82
78 618 693
451 427 412
470 807 597
415 706 832
614 140 168
367 664 357
553 408 102
691 534 205
80 201 194
644 99 961
31 605 65
235 467 966
222 450 690
426 812 332
525 786 150
207 112 597
149 539 788
500 630 727
67 476 59
483 821 666
167 763 880
4 530 488
466 627 336
186 36 238
181 272 390
35 262 456
320 849 450
239 399 664
523 30 834
150 249 590
457 327 747
498 477 155
468 833 114
398 784 728
374 272 558
233 650 676
418 327 834
678 850 998
409 136 901
336 209 24
693 127 59
661 33 392
259 151 559
104 763 508
183 36 156
519 171 338
645 217 731
684 491 259
637 426 534
321 840 302
280 727 284
65 877 106
624 348 627
578 611 587
19 333 311
471 184 530
703 874 89
799 304 346
192 731 165
755 854 924
643 886 615
496 652 787
555 738 494
376 120 373
521 626 103
780 378 809
284 644 164
590 593 40
197 682 554
80 525 239
144 200 838
618 312 341
273 590 347
471 559 679
229 239 643
88 868 376
793 356 826
629 108 491
142 550 236
316 182 763
615 868 1000
344 640 649
314 441 713
16 582 888
815 546 946
120 552 894
842 25 958
658 776 832
145 817 833
60 351 461
675 154 334
612 536 252
725 511 202
355 769 654
681 169 481
676 827 49
259 782 861
387 501 887
817 790 396
721 575 553
611 10 775
432 26 902
352 536 697
291 807 629
438 362 392
253 98 828
104 353 727
514 491 506
732 264 523
623 148 323
190 439 186
870 607 779
808 34 5
887 382 706
40 463 221
162 797 904
573 241 20
399 175 553
275 237 366
572 607 810
823 300 94
232 825 779
72 531 56
211 404 139
76 378 190
46 661 703
450 431 279
23 769 421
512 21 697
420 501 915
341 690 891
374 112 717
493 494 228
55 648 309
60 198 545
512 730 494
764 413 714
338 855 994
134 173 377
484 845 318
617 160 793
182 15 46
579 543 618
650 144 560
827 225 708
126 739 961
562 537 66
677 803 698
787 179 980
125 778 933
796 183 843
869 871 619
308 568 425
439 491 530
481 615 499
850 297 130
8 701 754
394 816 45
721 18 126
691 364 130
328 309 14
574 251 21
763 856 818
231 247 208
115 739 223
152 787 808
10 534 983
223 399 742
580 589 93
339 526 569
755 662 464
704 189 129
421 585 954
748 800 191
482 590 184
520 385 883
814 433 375
322 547 340
692 596 150
165 215 554
853 758 935
555 113 523
615 208 22
777 192 685
266 67 262
145 652 19
779 381 863
379 470 98
589 653 101
91 417 172
643 733 198
619 372 276
150 663 140
690 221 201
802 382 556
268 681 174
825 514 192
405 568 280
328 131 757
672 219 327
11 331 690
273 534 93
678 542 331
463 26 424
247 112 821
791 44 768
573 116 336
345 520 151
783 182 48
858 718 640
335 611 180
842 250 451
143 691 935
534 259 129
487 185 371
783 69 312
616 46 426
544 29 672
1 124 565
610 858 965
590 709 167
709 683 131
841 754 198
555 701 566
726 560 346
194 616 660
805 846 647
814 266 927
561 488 786
459 747 813
178 181 448
394 688 807
36 616 37
567 789 67
501 448 750
448 541 459
871 652 898
614 873 321
14 475 414
826 422 354
837 643 984
236 354 107
287 373 484
698 354 959
646 736 289
834 14 989
756 529 676
499 570 925
109 140 209
580 742 71
487 286 102
439 864 81
137 606 281
538 453 403
760 39 313
273 799 782
720 453 555
819 4 472
245 328 719
430 436 461
245 88 93
424 2 623
820 455 886
790 3 484
718 408 592
836 869 447
605 797 873
491 332 475
339 92 122
667 442 909
237 579 461
14 779 851
131 180 877
654 558 316
599 352 617
743 820 679
599 824 278
390 209 307
766 443 278
563 374 161
546 47 33
809 232 472
536 96 21
20 773 304
498 414 823
763 436 35
547 503 211
560 483 713
782 541 468
290 631 275
390 300 919
730 458 209
357 670 876
697 650 904
282 683 159
672 513 9
798 345 638
354 550 261
119 50 121
282 118 113
461 529 23
147 742 855
569 189 322
720 630 699
418 510 998
344 225 948
30 887 241
603 418 617
349 433 364
814 166 572
442 853 128
819 876 327
587 526 340
315 687 282
793 355 530
451 516 625
94 218 385
717 738 87
756 142 720
362 185 752
797 242 869
316 379 902
635 356 889
144 254 230
130 645 729
146 201 727
885 150 424
548 418 951
218 524 231
472 213 195
806 488 116
82 295 282
24 829 413
509 851 138
729 126 932
501 65 118
109 86 560
493 91 254
119 320 594
268 820 754
803 610 360
452 768 411
724 692 19
245 416 661
470 197 783
614 826 729
205 454 69
458 483 544
444 365 281
112 186 642
806 619 856
212 593 322
336 783 799
432 276 45
831 483 533
858 112 734
808 364 354
215 688 707
190 707 38
758 783 932
477 303 241
762 14 962
885 232 851
293 341 298
644 142 510
860 783 951
379 139 603
540 259 406
8 130 53
465 429 226
575 549 65
36 759 679
775 535 949
170 208 604
874 217 962
756 130 742
458 534 946
112 481 682
273 486 796
734 84 208
6 701 475
478 554 590
630 424 959
876 477 237
621 154 241
334 281 438
392 180 944
105 862 29
781 407 949
134 740 180
360 302 929
732 781 263
163 348 328
114 421 566
771 130 323
467 850 506
275 278 219
868 571 668
803 367 180
189 697 117
414 605 608
748 544 711
582 310 322
637 19 221
859 120 110
798 126 63
128 777 12
870 387 443
646 218 695
622 327 608
545 89 419
500 515 465
504 642 32
738 792 40
484 79 856
93 529 762
400 739 129
657 191 970
300 54 879
496 65 819
468 508 565
402 602 125
815 188 981
248 246 860
648 90 890
152 38 714
471 655 52
451 150 92
482 456 212
870 305 999
280 597 468
296 303 34
109 453 618
18 629 5
776 545 397
451 576 4
58 863 507
758 250 729
385 96 167
293 264 305
174 258 633
798 576 396
104 97 580
91 242 480
318 70 506
498 358 143
522 527 663
796 649 271
621 808 582
185 172 169
724 209 568
443 804 591
296 183 162
372 818 828
325 702 27
524 755 435
196 170 922
409 19 309
137 144 646
296 193 985
806 488 95
872 173 416
127 326 404
674 776 920
516 534 949
835 245 698
255 86 592
354 315 308
154 491 390
805 316 396
738 315 4
732 12 984
205 566 43
531 85 677
269 714 500
177 832 19
550 876 609
225 477 320
245 206 222
443 445 403
243 344 939
69 477 945
363 474 388
655 84 557
101 107 335
435 138 545
541 311 71
297 869 747
218 196 706
509 571 98
565 611 465
669 150 273
190 445 480
32 324 406
873 353 538
393 296 472
443 289 896
520 497 972
311 46 289
688 131 165
59 508 720
4 787 829
303 370 211
702 568 319
351 595 849
18 888 898
90 619 338
667 161 531
73 250 748
274 649 717
104 845 28
585 301 801
154 28 146
641 766 937
332 338 902
418 49 367
200 77 177
519 639 68
203 817 104
255 468 450
458 322 650
671 455 964
152 408 603
728 186 904
196 245 223
226 751 182
773 432 529
759 645 684
143 356 285
571 686 887
756 853 888
794 847 681
672 777 175
652 803 181
316 176 398
556 143 958
287 240 401
792 233 634
676 113 746
881 605 790
656 423 491
86 714 341
681 494 763
634 491 818
486 454 696
213 836 376
517 206 16
612 32 481
54 760 465
499 851 287
601 94 563
525 27 606
104 575 521
167 885 377
36 533 428
432 52 983
221 126 105
853 92 135
517 97 737
860 852 944
399 41 986
70 853 21
297 145 637
842 314 260
376 473 436
523 682 67
67 169 556
236 126 126
545 569 703
343 201 105
543 3 276
824 171 204
193 238 500
859 101 423
774 82 714
177 270 680
23 189 535
448 596 760
287 389 196
427 659 621
819 293 923
765 600 651
168 41 147
142 117 597
290 552 707
350 724 504
248 292 631
410 110 133
317 409 330
769 58 422
97 830 409
453 133 230
67 634 114
508 606 674
531 813 470
588 256 988
748 512 581
447 295 825
371 852 902
732 3 839
695 39 585
193 586 111
84 659 162
521 443 492
686 700 90
815 863 7
582 493 501
204 383 371
473 677 558
399 589 554
484 329 832
303 868 536
871 24 985
243 437 404
630 346 491
378 25 438
806 867 793
304 53 892
434 247 4
492 829 794
881 537 872
755 695 336
440 595 641
840 499 54
255 543 846
229 809 273
594 642 947
713 538 343
165 444 743
276 534 171
249 311 883
887 386 953
304 180 567
766 799 617
651 490 552
262 881 993
498 510 769
42 813 850
521 457 911
340 69 82
379 860 405
184 559 748
322 279 200
465 782 426
446 259 682
83 841 739
718 681 863
213 263 877
531 594 178
606 334 55
650 596 516
372 44 52
606 354 418
251 165 456
127 133 377
282 436 906
164 31 697
775 343 995
493 756 197
730 180 787
314 328 641
836 51 589
652 76 380
528 431 412
63 790 804
790 123 45
265 603 51
595 594 268
538 205 127
571 631 551
138 300 506
365 386 85
796 462 736
15 637 305
386 594 623
339 220 135
215 241 264
169 637 44
31 757 550
352 9 487
398 729 292
109 774 251
882 725 519
194 10 362
149 822 144
616 839 632
269 598 955
649 32 792
205 533 870
34 794 867
516 151 262
885 447 153
142 243 274
179 77 725
704 840 480
784 816 881
675 549 23
560 718 974
121 604 34
621 248 773
24 324 667
162 566 78
415 409 705
584 565 138
549 451 30
406 723 856
327 608 569
213 429 981
845 624 648
195 256 921
577 286 340
492 201 99
696 277 616
21 861 650
658 403 326
787 157 189
266 558 738
305 863 725
72 719 378
764 551 221
490 501 116
269 396 948
611 301 591
364 384 290
366 469 759
71 321 563
652 75 153
511 293 114
555 712 96
857 520 212
780 143 237
411 44 223
139 382 505
453 750 76
133 532 608
536 667 15
786 336 63
769 594 751
583 582 308
43 842 55
487 712 160
427 357 427
747 93 125
544 88 332
411 222 295
389 688 269
507 108 558
247 418 911
576 871 26
415 119 549
497 863 492
643 742 564
856 761 129
883 368 933
426 103 650
687 267 128
493 67 411
469 256 154
774 483 773
822 850 771
171 72 115
146 43 281
845 771 724
169 92 834
582 475 540
446 59 368
725 226 518
342 446 778
194 695 66
422 308 378
307 394 132
55 879 114
78 144 872
17 871 640
456 35 823
387 860 239
538 370 564
777 101 298
386 235 946
809 72 865
239 104 526
34 52 672
88 412 828
288 290 389
298 706 635
745 747 819
792 313 121
571 715 330
753 62 436
152 153 432
824 773 818
791 368 956
497 712 170
192 705 334
788 514 824
387 130 806
657 755 128
724 787 963
526 67 995
176 611 994
569 741 697
867 404 7
602 83 627
794 338 432
635 459 954
291 665 884
170 494 79
427 9 452
196 256 123
205 98 554
11 686 707
681 603 464
449 347 193
666 700 773
323 47 142
300 784 672
300 431 752
527 608 899
363 179 28
600 887 378
852 725 577
819 841 241
784 101 753
42 539 712
212 293 115
759 794 375
404 766 452
467 555 484
320 508 202
31 111 905
300 719 254
646 178 732
195 159 804
124 620 31
138 608 820
256 86 722
205 782 868
219 570 830
462 227 995
680 867 131
755 281 250
388 581 711
615 754 512
166 61 940
314 656 972
357 662 980
813 870 467
503 597 277
716 649 793
131 363 189
413 244 481
483 233 887
485 360 425
335 127 767
433 531 18
835 560 236
418 252 878
199 678 550
110 234 702
747 673 223
236 356 21
477 165 471
409 867 517
187 614 640
286 592 798
78 42 52
826 158 785
220 111 702
137 369 205
27 749 674
616 736 875
797 230 435
760 82 91
232 103 208
784 636 727
274 251 488
706 232 703
840 231 702
814 494 180
781 62 59
754 861 656
865 24 722
168 176 131
36 208 489
740 691 827
645 155 172
689 708 850
170 855 538
738 726 582
680 723 74
715 386 215
536 745 218
3 198 441
326 700 644
743 647 289
673 433 95
303 291 174
571 74 594
116 383 797
694 478 685
239 13 11
564 27 865
491 68 373
429 1 151
729 100 967
882 438 844
629 518 430
180 166 203
396 202 904
732 48 358
677 815 397
83 255 510
766 347 274
788 617 548
97 95 396
586 552 304
43 472 379
344 229 589
7 211 552
481 413 308
249 575 637
594 529 421
225 625 219
558 163 684
184 767 549
517 835 407
674 511 949
550 404 721
821 92 969
109 239 785
694 118 535
710 662 166
86 25 987
481 55 199
863 33 561
395 560 173
885 645 107
168 1 790
661 482 508
79 698 657
47 758 162
813 268 721
188 160 922
72 120 847
869 799 586
487 626 551
221 837 830
733 291 182
809 342 550
680 746 832
357 655 159
672 102 877
302 160 132
515 529 94
571 105 624
302 182 614
293 569 544
790 814 180
518 481 181
444 443 290
827 282 217
328 581 621
699 820 396
535 616 3
228 747 192
863 614 854
506 33 842
799 459 567
59 124 620
486 548 41
268 389 742
204 179 244
887 107 436
391 647 209
161 732 82
452 147 563
192 385 200
757 120 73
376 347 770
223 850 914
678 528 514
528 156 117
98 564 380
193 157 109
548 85 870
222 727 762
225 540 338
382 705 209
17 194 778
505 490 703
155 228 928
422 609 80
25 67 550
320 23 428
190 166 374
202 490 81
401 736 763
533 883 417
815 435 208
148 883 842
677 756 406
703 276 665
212 204 230
329 656 804
482 390 627
43 494 724
595 543 836
329 290 279
232 337 977
869 838 975
218 198 443
530 129 873
464 586 286
52 255 29
753 129 540
848 203 321
275 472 389
278 477 451
271 435 590
63 832 445
744 531 949
741 368 666
115 484 633
517 89 294
592 859 533
183 158 227
244 691 114
130 694 217
502 778 986
787 382 191
622 667 126
820 13 399
773 483 706
762 630 16
124 27 129
417 733 955
534 581 339
397 432 958
477 204 568
433 572 695
643 360 884
629 471 605
586 379 859
830 60 40
570 528 169
476 120 487
188 341 909
686 576 429
358 224 483
720 475 685
2 872 901
391 15 902
670 537 854
873 509 171
376 815 566
777 24 717
245 743 810
425 251 189
572 773 153
138 390 281
374 440 42
620 511 292
187 678 690
254 852 451
409 478 568
755 611 538
484 107 276
441 317 800
115 762 313
262 524 931
192 855 83
792 79 64
645 547 149
330 327 526
125 81 596
883 103 690
668 131 15
16 232 182
827 627 137
115 457 299
171 293 973
728 885 925
807 803 106
97 476 307
400 388 130
393 351 452
818 740 703
53 260 63
43 534 891
403 300 96
720 510 539
461 245 161
181 259 206
193 189 585
122 860 794
611 248 225
