19
974 1930
882 519 724
651 447 584
678 315 283
14 775 691
182 263 13
140 709 329
17 822 546
507 618 903
693 850 999
223 101 251
579 470 429
49 12 602
649 156 116
743 195 341
460 288 799
574 783 615
742 662 971
856 580 660
16 213 105
295 274 596
6 640 145
624 688 924
93 271 904
730 943 642
797 864 609
385 923 994
522 676 83
938 306 751
925 651 505
380 216 130
608 363 806
305 809 376
866 912 733
684 659 377
430 459 106
824 199 488
649 529 937
600 881 879
950 843 580
568 188 768
468 582 104
603 855 362
380 246 252
85 771 553
173 667 968
899 117 4
375 610 614
332 819 433
381 860 95
618 347 418
482 892 568
313 109 789
920 945 228
730 826 427
160 962 912
539 506 327
524 496 7
962 715 679
547 221 17
744 936 396
360 914 360
809 731 807
943 674 981
304 843 697
443 611 718
890 539 774
601 342 386
890 131 671
774 621 180
268 275 185
571 113 86
734 317 552
50 437 762
408 100 175
392 562 478
923 115 715
134 595 667
84 347 216
886 82 426
293 427 723
263 961 646
446 389 114
22 435 463
665 433 997
832 946 699
604 777 123
409 128 11
822 510 740
890 293 476
560 357 73
693 767 966
419 386 954
545 408 805
326 258 605
380 376 722
685 502 284
557 795 378
975 68 804
754 172 172
200 705 307
844 78 220
835 115 690
2 280 724
10 22 240
189 348 674
743 26 545
866 963 704
732 315 39
941 250 265
812 210 905
856 554 347
344 810 200
638 953 122
153 215 301
802 264 191
793 307 423
517 955 77
963 165 894
975 240 228
90 932 969
833 566 435
359 64 47
910 786 933
798 576 905
570 894 216
380 194 165
138 129 111
851 704 359
630 297 961
106 853 573
250 347 145
351 90 315
164 669 372
37 363 532
822 561 942
50 368 185
8 486 945
960 359 515
101 177 703
136 653 685
966 677 321
64 764 410
503 326 842
37 412 132
398 169 82
45 638 902
489 176 956
155 786 921
739 791 180
892 202 986
529 73 191
347 670 746
728 832 463
595 875 13
412 744 259
786 680 698
360 299 48
356 321 106
605 68 201
505 967 946
453 350 332
500 878 187
246 475 519
732 826 261
130 431 351
2 570 869
583 482 613
737 150 331
102 286 649
259 351 44
682 580 774
8 568 996
918 78 697
259 739 825
573 56 539
429 185 951
872 914 1
816 215 953
27 30 98
442 24 988
528 151 415
879 325 768
571 675 799
695 658 837
504 322 371
554 145 966
52 707 928
125 26 959
768 582 733
309 687 921
363 696 885
666 948 992
375 554 546
590 409 360
384 958 102
616 225 900
726 391 456
879 20 83
750 178 601
375 127 828
807 527 406
750 977 916
881 607 58
3 522 114
327 885 302
560 620 310
677 762 476
765 360 562
519 777 761
161 291 992
591 553 410
290 804 353
950 126 172
538 759 368
797 11 128
637 802 53
104 251 117
350 265 40
202 652 377
412 540 962
568 159 205
712 537 969
368 355 824
221 204 417
447 162 845
861 22 174
18 768 857
705 128 431
96 283 843
706 554 932
355 375 657
602 90 661
305 219 114
841 579 523
296 897 199
167 706 443
880 961 402
553 289 495
779 644 976
864 29 343
416 131 761
568 597 254
538 235 563
468 950 953
876 842 775
876 84 154
222 719 296
421 32 262
8 4 496
721 679 906
933 261 458
149 178 761
619 831 516
594 380 156
687 798 861
188 346 239
117 175 751
255 500 918
586 17 747
430 899 603
877 180 707
854 272 663
195 757 645
350 109 643
251 918 341
735 675 5
321 366 529
478 960 146
957 106 635
282 746 189
613 68 873
431 911 496
335 220 809
196 404 800
24 840 468
801 779 814
277 910 94
135 214 359
670 68 935
946 253 139
465 512 948
968 254 830
203 160 24
536 672 180
244 387 522
628 443 463
608 193 81
936 776 184
469 156 711
671 867 510
292 445 875
901 378 275
620 35 584
441 778 326
124 390 922
658 551 569
548 92 446
351 107 762
255 340 437
157 916 240
354 561 99
957 400 469
668 337 432
834 108 802
890 1645
555 588 611
339 810 940
858 674 634
189 718 464
74 376 906
116 622 10
221 713 698
27 188 286
681 488 199
117 870 532
249 823 400
53 648 31
417 676 775
716 785 44
128 549 386
268 643 923
333 575 725
345 144 436
26 526 357
589 54 376
24 33 420
132 582 835
309 91 501
438 67 681
544 339 775
734 562 789
597 113 485
269 288 921
577 158 42
401 403 829
356 202 48
364 682 263
387 877 355
282 128 707
26 472 736
498 836 210
81 392 251
203 12 163
288 729 780
377 454 380
295 654 784
244 729 88
466 361 280
155 692 416
292 221 208
607 471 956
473 485 610
572 879 220
613 333 277
529 320 799
123 217 187
678 162 858
213 505 771
854 842 906
733 50 991
566 377 634
646 126 750
334 544 892
386 397 443
277 363 510
601 552 425
118 494 120
308 752 286
624 423 782
853 92 345
358 634 919
573 468 755
24 485 356
641 245 618
18 572 676
367 542 473
299 565 749
839 174 879
399 769 638
299 153 731
605 174 366
886 80 906
247 382 290
290 155 229
495 251 373
876 649 983
775 213 757
700 632 534
243 299 175
820 27 963
281 642 342
3 392 803
795 797 107
534 751 896
789 517 659
346 519 713
801 707 482
113 279 685
354 634 999
239 846 942
64 870 72
559 428 674
531 74 919
390 550 623
196 232 639
96 37 111
467 271 69
731 186 900
763 547 68
287 292 236
546 426 460
578 481 584
322 320 912
745 45 364
76 642 898
477 163 70
604 160 752
322 76 595
122 335 1
475 224 475
717 886 280
875 691 70
805 28 58
673 18 63
542 800 495
636 79 641
684 426 28
438 770 656
132 818 637
553 605 304
545 261 473
129 693 982
751 650 158
608 74 443
77 672 758
377 168 179
859 82 368
740 340 1
114 262 308
418 498 874
504 499 164
472 877 816
607 586 212
611 643 446
700 726 402
748 12 776
533 615 384
150 224 127
678 491 363
264 811 909
371 865 433
606 563 572
131 68 461
113 646 59
277 850 65
78 25 18
771 620 856
484 860 597
387 191 964
575 828 82
29 812 517
190 557 586
63 190 198
602 392 709
420 410 411
887 876 393
485 520 870
471 852 844
618 166 214
861 95 52
656 811 544
381 391 169
336 603 615
580 582 34
239 224 782
559 723 648
419 545 470
515 117 435
14 739 44
209 271 521
819 735 348
480 880 248
157 246 383
556 64 645
546 16 652
149 216 118
478 229 795
596 721 61
256 27 700
208 488 681
736 283 477
796 705 270
638 334 709
239 224 373
306 380 382
169 743 133
851 195 114
183 782 995
837 77 146
462 654 242
43 165 139
537 298 214
88 191 950
482 387 834
79 858 130
483 591 270
565 115 594
465 791 269
764 504 526
878 38 915
90 443 136
55 527 226
482 814 914
95 280 137
41 198 339
137 343 729
372 284 666
306 759 877
391 252 344
201 610 324
776 469 295
184 762 387
442 817 804
555 648 82
485 663 826
863 671 221
283 319 126
179 869 281
246 397 526
800 857 404
618 738 979
483 312 468
342 445 28
122 362 979
727 842 507
295 464 679
431 810 780
551 337 379
147 34 910
741 864 457
624 601 567
835 646 482
232 55 269
873 607 329
665 779 992
806 655 331
738 32 643
609 713 941
112 875 15
84 309 978
770 12 582
409 464 151
630 316 884
750 239 725
649 705 598
250 690 912
186 214 85
383 43 578
476 791 556
463 633 957
751 235 697
623 767 798
47 111 892
549 354 698
379 766 36
434 272 109
599 307 568
503 713 322
308 132 573
286 39 365
643 482 222
217 465 664
803 678 410
770 359 346
316 792 733
629 838 673
268 278 500
46 303 430
630 842 952
397 683 930
46 270 701
45 747 479
242 559 218
233 201 577
478 783 741
79 485 673
466 201 26
445 353 774
557 735 574
466 749 180
116 138 957
414 508 919
175 887 761
61 211 923
521 104 820
343 667 549
842 480 96
73 302 835
802 510 866
772 688 391
40 262 315
66 890 97
731 194 811
846 578 196
85 280 915
508 68 525
220 21 217
28 755 458
596 228 942
624 177 250
441 382 374
544 421 376
810 530 489
192 879 865
529 158 561
545 494 40
228 594 788
529 163 151
654 755 94
692 286 293
612 633 47
580 91 1000
164 440 1000
294 363 646
727 593 114
769 676 93
639 264 65
159 651 799
821 289 752
318 496 525
746 88 997
824 493 298
76 80 223
259 350 638
213 180 716
424 14 185
75 472 658
510 434 208
561 417 82
338 846 255
707 373 117
350 480 508
432 694 749
261 51 962
451 2 61
440 559 602
613 132 841
272 625 878
473 331 338
11 888 264
704 758 326
872 787 287
10 399 684
245 659 992
84 471 359
13 57 809
371 858 370
646 617 594
359 449 648
465 194 315
386 83 690
542 454 661
33 241 612
336 302 576
265 429 972
232 256 34
355 269 96
790 878 102
577 160 918
856 803 520
312 134 164
615 826 429
213 448 950
300 22 284
429 488 812
698 153 549
403 406 526
852 151 816
823 354 31
735 524 399
232 345 500
247 81 444
111 466 438
152 414 83
755 223 794
119 285 698
245 47 758
276 763 705
638 768 685
195 165 224
3 600 711
47 545 599
834 807 120
275 659 267
483 703 969
594 52 469
799 606 549
630 593 188
69 9 864
96 484 480
652 363 776
501 559 324
862 858 86
248 143 184
471 317 778
859 509 563
237 193 302
33 149 411
53 113 652
800 739 730
220 761 856
350 760 833
110 669 339
863 766 355
215 514 558
619 205 324
52 391 414
154 510 49
828 173 568
17 413 571
238 17 648
628 685 787
93 339 91
756 526 958
601 490 237
363 436 15
496 259 608
489 383 357
450 101 491
405 597 168
763 5 369
741 883 715
5 221 502
94 87 457
736 239 136
392 637 649
75 337 884
339 304 927
822 471 154
27 337 195
142 620 76
375 103 123
369 510 792
112 259 284
444 348 63
251 800 854
755 730 160
209 790 969
474 267 127
560 436 690
682 352 313
571 469 641
227 350 610
414 206 406
73 395 983
40 492 81
392 399 857
814 665 971
772 779 950
213 356 176
416 596 844
518 761 393
707 582 52
594 619 331
192 735 353
90 194 808
70 151 885
115 658 286
443 601 12
329 236 292
886 704 408
371 31 432
81 640 30
480 230 227
887 494 990
32 74 619
622 751 45
223 808 420
432 655 505
764 419 136
815 683 116
98 525 260
763 30 521
263 545 839
539 164 46
630 743 353
113 411 516
308 799 250
511 322 87
514 651 713
41 77 36
13 515 75
757 725 875
766 297 267
428 331 329
769 606 675
363 323 668
396 817 782
154 762 802
666 304 971
837 453 253
651 653 848
701 334 374
251 315 614
523 587 212
293 745 754
66 840 984
535 886 56
505 699 797
766 295 760
100 406 802
488 671 156
633 478 367
245 428 820
560 533 697
871 218 938
623 749 79
221 135 362
129 540 493
704 778 840
352 284 86
14 301 417
787 219 364
446 554 404
191 852 552
314 348 994
132 34 340
477 3 973
688 609 275
859 74 123
462 443 799
9 97 741
650 478 822
586 195 404
761 57 622
676 614 475
399 211 990
644 371 353
748 321 511
175 248 582
387 715 198
398 79 926
663 161 171
431 339 601
341 518 289
2 675 660
313 582 2
324 414 930
241 854 544
185 130 730
204 573 428
303 844 236
441 151 698
836 206 828
288 170 75
21 680 815
361 601 523
613 685 510
862 876 427
781 334 541
374 772 451
287 788 312
689 791 457
597 515 335
459 96 866
127 790 893
715 436 65
305 167 521
316 621 343
810 380 762
494 616 433
572 171 521
297 665 645
616 490 570
448 693 402
235 752 775
818 309 983
22 169 883
344 126 75
550 408 268
31 91 244
291 105 368
786 165 580
543 638 207
20 439 372
454 410 176
280 382 329
887 798 419
16 403 327
634 802 259
551 129 177
143 877 72
355 840 268
464 169 922
689 303 973
762 461 123
831 551 199
431 797 371
38 404 662
173 805 459
612 658 434
438 132 830
430 813 744
502 316 286
404 13 645
219 711 138
430 729 292
46 477 655
366 418 896
266 820 211
161 546 168
96 39 292
761 167 663
165 872 967
784 469 598
94 540 533
47 5 949
441 538 862
353 576 658
206 336 599
873 714 730
634 247 681
321 887 479
832 409 235
550 547 101
738 367 180
294 269 584
453 410 879
799 222 636
573 283 531
468 177 428
614 774 985
394 452 107
493 475 523
500 643 565
694 425 719
681 686 956
122 192 664
333 337 655
436 494 761
845 123 317
657 777 61
875 294 12
184 714 507
592 491 828
746 694 387
381 547 385
220 677 137
378 177 783
865 277 579
490 232 480
831 118 294
36 548 187
433 617 409
343 252 788
450 258 1
492 31 970
829 708 669
299 290 604
570 562 366
395 160 716
839 532 10
192 696 131
120 14 795
629 742 493
212 869 151
661 189 914
422 732 860
643 102 520
702 487 846
165 688 560
502 117 748
582 739 215
414 732 732
605 859 731
473 727 44
525 230 496
705 403 862
201 652 468
457 278 63
862 809 904
100 105 235
709 580 646
404 608 680
352 680 879
881 878 778
51 763 738
784 832 160
446 342 141
393 519 796
595 383 351
216 693 237
876 604 490
846 534 507
873 870 554
864 527 563
309 720 249
825 349 187
79 783 43
373 250 816
40 472 854
853 710 840
573 658 20
34 852 235
525 473 684
502 614 811
813 547 295
304 635 397
39 92 334
517 725 159
531 770 669
497 368 999
607 617 62
416 726 860
627 489 666
599 52 583
533 417 160
87 463 736
553 269 145
151 92 147
810 499 594
738 477 906
317 583 168
96 503 842
672 45 79
36 608 3
536 567 821
881 746 696
28 202 655
399 662 307
201 202 823
296 840 725
690 400 627
157 863 633
874 344 928
388 430 349
574 758 216
447 636 141
853 708 941
338 672 246
725 782 452
791 680 790
271 364 737
859 868 300
451 845 244
30 365 437
852 264 920
647 232 347
852 583 319
134 262 879
869 243 659
101 150 702
52 531 190
595 427 65
558 339 793
708 208 252
692 809 692
251 610 169
681 557 426
413 548 403
36 701 313
606 551 113
113 849 368
24 352 103
813 601 912
858 155 944
869 664 358
580 576 865
437 493 448
84 786 986
652 793 1
391 173 28
795 861 38
386 11 455
536 653 804
405 398 37
645 618 7
668 547 171
293 371 250
327 19 7
797 427 802
482 54 476
794 764 635
354 809 883
39 125 105
449 452 828
412 311 991
773 593 733
375 420 593
569 480 321
371 232 997
823 448 752
420 232 519
412 205 938
367 328 874
248 299 488
655 878 532
864 538 494
824 316 716
817 204 631
116 840 900
11 237 568
201 262 68
159 691 912
129 102 260
662 468 656
138 864 513
513 605 684
887 197 47
881 708 584
223 187 937
62 339 763
616 74 504
401 200 518
556 503 895
209 330 682
783 786 18
770 486 777
160 748 413
243 837 476
65 654 287
783 613 720
576 504 233
121 131 738
865 120 985
269 774 95
220 280 557
576 121 37
687 63 656
192 587 410
357 171 985
57 348 831
556 377 465
600 240 974
629 38 601
176 609 390
63 33 998
654 299 793
219 379 217
266 697 217
401 299 307
409 363 520
1 334 131
439 304 514
734 293 411
56 348 319
574 749 645
59 475 639
490 371 695
494 2 629
571 307 376
797 843 935
660 1 470
807 672 451
44 527 279
209 318 206
753 129 897
289 716 32
874 468 412
127 635 15
583 884 623
883 256 310
466 173 878
182 174 912
155 307 531
841 687 540
584 870 683
634 23 765
787 401 870
779 269 413
765 582 731
625 319 954
319 245 827
404 309 647
52 114 739
518 343 611
720 286 494
180 371 529
225 607 694
31 496 554
322 868 908
445 715 361
170 91 177
541 332 636
689 245 769
355 842 581
444 832 805
373 767 470
879 72 75
878 248 252
184 413 412
802 660 618
873 218 42
404 15 653
453 392 754
422 5 65
93 301 357
871 632 554
427 407 715
630 595 552
586 277 773
483 416 740
157 524 79
231 123 453
231 648 355
678 615 786
162 277 831
313 876 381
496 755 530
457 742 709
705 101 827
11 295 152
412 287 699
729 249 856
41 3 804
336 622 515
794 335 122
595 641 963
253 860 207
448 884 459
650 393 989
321 740 445
565 35 37
266 203 674
879 746 667
384 319 845
660 427 651
292 856 56
8 647 220
608 453 628
819 811 975
885 522 342
364 654 649
454 236 754
171 270 556
714 857 694
86 568 12
473 24 420
181 868 143
144 285 600
399 810 189
347 274 347
109 161 370
815 787 606
357 60 186
154 315 290
798 863 857
365 107 699
57 579 900
533 770 865
99 279 214
851 471 467
212 324 733
149 409 324
624 65 899
695 368 422
12 162 642
788 142 642
636 453 448
29 281 554
721 688 110
166 671 107
629 791 937
306 385 917
134 22 946
589 672 499
308 67 483
171 863 413
37 238 467
512 176 750
515 98 730
874 291 43
381 14 36
115 113 64
628 688 814
209 304 222
354 761 975
505 840 916
151 196 151
414 690 100
326 838 597
145 592 175
555 651 944
776 273 600
54 93 566
472 613 176
737 587 893
885 627 909
249 115 853
389 711 354
237 160 76
705 488 456
2 754 211
114 836 190
4 126 241
797 386 129
466 152 289
164 523 990
453 624 839
174 60 704
554 569 99
553 174 44
216 58 515
54 449 667
745 635 241
106 661 587
107 190 949
575 135 531
237 482 901
71 470 557
348 291 557
127 225 997
569 392 935
508 874 370
133 871 95
472 654 106
444 330 543
65 612 885
522 292 607
393 520 246
581 710 567
614 825 499
820 841 38
483 321 498
528 277 790
208 536 699
824 317 853
110 554 109
823 688 595
529 769 606
632 83 423
874 416 729
516 881 306
527 34 226
712 61 300
786 394 356
440 707 200
174 462 550
568 109 453
551 297 736
141 213 87
397 113 992
523 473 351
544 231 192
660 194 576
101 778 925
540 630 164
324 403 449
233 431 869
394 44 263
254 741 809
30 700 352
178 757 395
843 117 210
576 516 807
696 857 814
577 872 614
255 416 740
693 504 20
174 362 929
242 198 167
356 773 133
837 576 240
377 627 58
717 722 890
512 837 292
290 422 980
871 758 531
883 559 248
141 446 611
400 127 857
127 516 43
77 784 665
393 656 524
330 536 414
13 14 406
161 621 504
567 579 954
735 180 126
282 15 477
874 403 393
801 856 19
140 812 823
711 264 347
332 274 121
731 300 154
838 432 253
642 190 632
166 724 670
173 343 648
653 703 267
520 745 852
703 499 525
712 274 599
62 152 416
870 457 636
295 410 603
194 869 413
566 456 79
312 292 418
540 842 834
782 853 556
866 45 819
278 691 839
886 45 902
325 261 742
763 584 284
409 770 280
717 803 491
818 76 116
788 312 935
47 286 348
409 807 30
859 867 673
22 805 10
793 657 33
127 720 847
523 509 378
843 567 915
157 803 446
506 613 230
354 596 942
631 453 834
68 887 510
783 352 174
125 135 902
879 817 796
43 568 52
465 734 884
629 364 564
844 73 590
741 114 146
99 305 410
842 711 487
182 139 78
547 173 474
15 322 393
740 625 560
705 857 353
512 158 125
615 516 348
47 145 467
724 306 706
650 165 88
147 330 901
16 42 325
594 171 275
87 613 505
513 264 855
769 680 920
725 476 101
226 372 208
357 606 870
501 332 630
290 61 819
96 870 107
741 322 287
230 787 733
538 137 340
720 643 769
66 397 181
681 516 604
834 804 433
703 195 907
39 707 849
112 83 600
737 791 350
876 155 799
598 753 47
449 210 265
23 783 265
819 744 727
565 864 209
676 237 345
97 234 267
743 548 447
604 762 792
4 756 111
547 171 372
67 784 842
287 136 169
817 537 528
786 562 386
139 554 146
613 252 37
396 711 916
334 324 815
48 75 431
647 659 559
602 598 689
503 890 611
390 425 14
447 23 427
758 138 299
845 180 339
491 321 422
435 644 132
645 142 374
718 69 602
102 262 390
97 829 97
567 360 724
653 326 912
804 882 744
584 282 355
421 208 246
383 339 750
674 182 558
768 122 897
886 322 379
826 410 851
755 263 828
411 312 340
34 189 347
536 440 282
258 414 137
729 505 7
163 346 895
355 654 361
238 156 46
615 124 921
175 87 484
445 174 517
748 408 56
543 721 694
456 225 702
421 506 799
455 400 419
225 462 367
310 332 827
580 29 907
74 23 886
329 96 342
95 616 860
815 879 126
115 807 425
640 758 171
582 441 783
87 777 529
197 558 164
889 676 85
159 77 920
393 421 126
652 655 816
381 425 405
52 534 214
682 52 159
257 145 258
468 208 657
125 137 466
672 882 823
607 497 703
217 25 118
689 83 897
302 97 294
2 117 242
118 42 201
406 368 577
269 157 30
207 547 659
100 274 497
591 305 468
203 295 529
43 349 349
617 586 551
299 388 164
173 460 777
272 304 667
249 277 314
305 740 515
822 485 37
507 326 414
555 46 865
656 222 59
295 224 614
436 469 469
130 93 102
667 94 455
806 294 780
386 722 770
705 330 332
251 546 802
345 550 626
324 54 378
410 888 834
742 877 911
556 459 290
174 29 896
576 549 189
87 431 599
804 794 80
56 45 933
149 764 56
525 84 122
349 817 547
56 398 571
838 377 697
811 14 568
657 618 840
691 789 711
442 654 253
149 340 429
270 31 586
571 318 27
445 83 328
497 388 359
453 769 267
70 749 551
779 503 91
717 195 128
177 338 877
503 61 312
883 686 626
729 289 750
213 844 1000
297 439 120
669 829 84
795 426 704
696 84 458
345 427 233
678 784 840
174 61 349
742 584 800
87 31 699
217 591 138
284 489 783
788 318 32
452 627 807
619 160 560
800 429 443
852 516 61
704 600 479
780 473 524
664 665 277
245 425 831
456 592 232
185 879 302
476 108 93
802 513 444
778 890 781
504 294 149
205 9 434
834 149 608
776 249 544
106 533 84
149 174 546
194 308 534
6 190 453
87 331 366
745 862 907
479 705 672
545 48 994
257 843 541
427 154 187
431 527 627
191 242 14
214 459 330
554 53 649
342 797 276
591 216 652
460 839 79
97 490 985
244 155 587
239 186 279
751 647 925
513 474 800
398 48 989
226 755 692
768 378 85
271 61 298
724 650 687
204 227 479
805 333 451
640 342 373
348 186 711
30 199 675
339 874 665
607 650 469
5 457 986
618 646 108
261 647 526
786 862 7
130 323 131
326 484 480
493 151 721
759 63 202
849 684 255
294 371 757
538 76 710
413 266 848
301 757 686
492 386 561
124 63 35
798 408 706
846 233 892
90 716 9
697 426 198
724 72 184
357 223 65
306 357 487
602 197 361
15 64 762
17 188 311
280 504 991
282 391 941
636 277 739
766 800 49
287 561 52
299 82 971
402 805 366
97 695 121
67 401 138
766 2 716
832 839 191
873 614 818
470 63 745
237 455 3
151 68 881
515 689 879
713 768 489
281 134 353
786 723 116
243 698 561
634 113 643
655 464 456
458 809 754
282 39 250
182 451 512
447 442 696
218 708 460
852 544 70
598 460 470
202 811 507
747 331 523
433 386 174
447 42 922
451 306 286
263 233 319
519 334 730
396 787 3
793 739 894
28 389 302
697 29 173
753 341 18
317 264 911
342 336 796
377 535 306
710 261 483
769 170 763
325 318 122
736 197 300
366 417 721
253 654 728
231 465 854
886 458 111
581 45 660
419 153 691
435 732 673
85 321 213
308 297 875
369 476 19
792 740 480
806 98 998
550 864 596
764 56 947
747 547 289
392 700 516
126 442 385
88 388 346
319 17 207
746 367 572
859 430 838
858 461 605
636 64 5
810 731 550
306 200 67
70 739 800
792 611 685
790 64 311
657 718 299
33 163 330
836 388 253
74 341 587
170 537 516
504 198 227
691 475 478
259 111 131
240 754 508
711 55 481
731 318 184
542 332 779
82 356 31
512 442 187
397 12 674
746 607 54
483 167 24
402 20 306
238 205 302
87 4 571
50 709 241
254 649 259
359 811 517
214 164 947
525 631 519
357 283 580
870 134 568
275 201 629
106 309 611
175 254 142
476 843 389
221 559 645
166 830 872
521 789 712
219 537 582
297 289 902
843 528 923
562 678 86
95 543 303
688 697 848
841 142 9
312 30 60
243 619 659
575 510 209
750 805 788
198 707 344
817 316 487
535 660 166
58 166 43
474 714 841
18 478 572
499 460 500
795 88 743
735 484 281
859 333 567
580 487 621
171 544 245
495 148 178
485 281 707
619 649 965
700 404 839
120 492 261
173 525 173
638 197 700
275 350 838
245 814 344
835 188 313
706 642 231
349 622 548
151 694 371
300 732 896
208 302 528
307 17 275
434 290 381
123 826 356
346 520 492
97 498 160
885 244 209
180 747 435
189 811 814
493 643 273
6 874 214
395 686 454
355 61 158
553 593 511
850 592 246
672 823 518
539 71 417
60 885 958
616 321 288
192 835 577
572 254 228
578 623 621
286 506 123
616 776 929
659 636 602
707 207 393
672 701 13
61 852 765
792 278 75
537 268 732
378 666 821
534 371 914
424 826 72
373 70 378
101 669 161
872 219 78
502 343 793
364 249 299
175 788 475
9 684 263
649 633 837
738 576 622
568 563 602
839 154 349
727 628 684
470 560 688
646 715 507
140 404 311
885 229 159
480 540 710
730 749 373
111 143 793
46 680 194
55 63 768
584 669 887
14 779 577
190 549 522
445 580 441
637 220 627
684 209 391
450 351 695
622 462 734
498 696 1000
541 135 270
319 513 836
430 317 674
621 327 74
333 414 332
155 156 119
875 665 361
161 196 100
201 584 770
355 227 165
333 865 711
160 542 763
459 221 917
29 507 935
58 557 157
134 304 455
513 481 976
825 273 635
539 133 243
296 294 145
607 618 338
777 131 816
88 713 254
641 374 402
420 607 758
832 854 90
702 261 999
799 221 56
305 37 23
858 139 877
584 120 831
307 816 667
308 569 357
130 246 774
871 291 386
107 367 126
759 475 814
848 1964
283 232 755
676 445 782
350 182 504
543 633 415
314 772 3
268 741 872
263 477 872
437 215 981
806 780 266
550 439 410
209 691 385
274 646 906
112 156 188
618 213 757
472 1 878
827 506 631
62 172 366
490 346 915
1 27 562
729 374 979
643 230 452
463 387 261
833 774 243
792 4 507
47 405 64
817 78 754
96 258 61
202 70 918
269 476 114
297 218 893
566 238 751
563 821 513
480 395 90
284 442 115
558 120 173
284 305 311
426 259 115
254 113 518
376 248 204
804 389 258
472 461 539
190 35 469
289 146 503
81 455 555
79 101 606
242 725 981
801 625 413
694 116 298
273 148 914
437 602 527
326 448 50
256 243 932
687 64 561
205 409 71
226 564 750
584 125 678
218 699 506
9 362 563
825 523 805
605 514 86
819 353 814
263 568 63
462 546 493
498 286 950
266 6 673
766 299 276
326 629 641
653 544 871
579 674 556
467 842 174
107 160 146
208 703 772
335 587 792
499 514 430
751 200 858
647 304 276
503 25 16
575 414 806
521 387 629
475 688 999
441 322 552
336 37 583
330 203 142
560 480 732
56 372 983
846 780 462
638 811 464
150 248 213
835 604 192
157 464 740
598 784 134
222 410 533
701 809 810
256 295 26
837 485 968
33 829 651
519 448 555
449 67 393
776 474 413
133 733 290
578 518 171
215 395 454
834 572 299
110 275 715
315 222 691
462 786 284
219 69 813
9 10 730
656 519 491
690 163 639
698 173 686
159 264 462
181 318 945
152 673 471
89 797 728
561 417 677
131 59 753
305 296 317
643 322 902
679 694 691
244 152 101
43 557 351
334 564 86
479 636 146
94 626 87
669 165 930
136 283 676
737 363 864
674 722 707
263 760 747
573 23 316
497 419 494
392 141 621
448 286 88
195 230 956
367 845 528
702 213 499
484 326 349
318 34 313
505 224 832
343 782 648
685 83 970
150 62 252
668 44 271
192 56 685
695 677 734
510 381 738
677 468 120
444 686 990
478 433 15
761 819 253
224 229 25
799 107 273
333 105 118
803 93 84
25 409 130
131 585 350
100 64 755
5 501 975
81 545 479
459 703 14
786 432 342
624 392 348
397 66 964
553 151 21
651 73 577
580 650 56
196 458 160
106 267 730
734 390 653
100 30 9
549 559 996
689 628 321
226 437 362
832 35 397
774 446 29
656 825 401
289 170 873
766 677 549
261 569 130
795 152 726
22 702 216
2 577 798
2 631 511
68 551 926
307 121 820
673 303 249
305 816 871
835 445 578
161 525 234
727 801 837
416 190 806
359 350 360
91 551 747
190 742 999
153 798 827
211 209 460
334 297 706
522 530 276
789 321 889
609 477 166
634 460 227
89 262 806
600 375 422
125 315 596
788 771 920
344 325 460
425 102 564
374 521 103
471 529 7
43 121 574
399 545 827
22 346 580
123 747 472
757 717 577
693 355 341
326 583 352
130 241 404
448 577 720
801 521 938
439 719 696
535 301 636
498 350 969
15 467 408
799 207 526
350 503 385
723 314 903
147 10 624
4 441 971
130 845 206
356 349 146
94 647 775
367 54 900
447 480 400
350 278 811
666 152 810
246 547 504
492 663 806
619 79 189
657 753 318
643 517 744
20 480 803
678 663 980
24 206 834
182 619 939
707 646 387
23 705 867
64 376 857
12 159 943
490 98 104
382 524 500
471 525 607
282 673 561
411 58 375
175 454 677
546 647 837
120 795 616
37 148 290
194 590 497
169 713 874
68 465 829
208 386 364
658 287 323
59 701 229
801 215 734
668 39 665
15 687 785
737 394 267
717 211 81
294 207 303
252 178 550
184 690 931
101 677 59
586 672 538
802 759 531
130 85 611
537 262 967
345 702 535
403 565 549
105 572 288
93 268 71
478 355 644
446 632 523
422 716 15
800 216 327
127 542 725
387 699 319
341 168 590
713 399 245
449 245 156
607 701 409
438 433 128
320 233 273
286 762 47
241 188 948
394 761 878
155 394 652
158 812 55
707 789 66
528 427 193
562 103 300
296 160 363
766 632 670
237 61 274
591 165 976
18 195 897
513 198 775
453 481 215
338 103 65
698 438 177
220 338 908
654 118 443
4 649 174
59 782 708
232 456 312
97 292 30
119 36 559
408 593 600
793 174 343
664 280 631
134 37 905
276 368 114
601 679 172
356 797 78
218 768 312
672 549 647
208 242 83
794 458 828
102 826 321
32 238 624
205 177 343
66 717 377
393 419 69
432 764 791
269 428 241
640 715 650
847 528 185
84 457 649
54 13 903
638 786 71
40 578 926
775 440 861
642 535 554
65 397 197
621 632 13
127 214 796
118 35 797
73 485 878
774 244 926
737 242 325
13 581 134
764 618 499
376 291 204
128 297 586
448 615 975
340 777 436
522 340 206
110 91 773
3 503 661
842 479 669
804 98 842
632 437 249
659 420 217
278 597 25
454 693 827
341 337 465
510 411 851
482 267 760
232 785 627
405 262 358
181 792 42
843 14 763
733 496 412
64 146 425
664 547 421
717 718 846
127 640 983
281 378 994
136 228 596
103 594 226
