19
939 954
39 474 325
97 374 653
772 71 858
562 773 -681
743 72 80
364 533 897
75 186 -147
786 607 878
20 698 676
565 268 931
17 476 76
123 610 -757
262 563 336
313 177 -219
610 136 -97
618 814 -576
453 206 -748
131 442 -229
536 570 980
406 14 -63
502 442 303
605 635 620
742 354 260
227 61 -575
20 737 988
743 552 -174
764 146 694
353 601 563
83 526 183
202 333 534
441 283 54
34 101 724
715 1 936
284 414 -727
123 431 549
505 291 -536
105 280 815
225 203 739
19 562 -549
782 535 286
210 496 -436
693 71 -281
421 503 578
203 417 501
478 429 875
373 432 186
509 4 836
325 667 436
16 229 56
250 253 -991
401 124 326
456 324 -483
453 124 -593
34 578 -649
599 741 254
488 465 -918
282 347 -497
23 364 -515
11 58 -330
796 168 168
424 259 904
642 33 -816
371 180 -872
2 353 589
594 525 901
367 127 -236
663 430 294
441 503 33
345 17 -290
575 333 -903
224 222 -584
454 90 853
625 681 -340
696 425 924
729 284 705
111 674 203
372 440 -673
73 276 867
686 148 -921
670 409 786
568 766 -526
736 730 -447
11 322 -123
465 206 441
585 409 -186
803 455 -197
199 750 750
644 216 -200
456 56 550
520 303 -61
241 4 380
277 294 552
138 517 -883
93 92 -929
392 148 490
100 522 -319
255 497 908
312 565 -947
477 84 714
379 126 -387
542 343 -242
139 299 886
496 300 -442
706 653 -829
314 442 969
344 199 -634
118 346 -831
43 376 709
279 210 -286
539 716 599
119 195 -153
571 562 -626
608 622 -345
62 738 -719
638 212 -375
528 484 664
333 185 223
75 47 644
185 315 -101
756 341 -604
549 712 -244
543 422 -841
448 117 320
275 234 -288
716 391 -798
475 786 981
580 185 122
596 46 -745
409 36 572
582 731 -906
649 177 -839
359 162 -364
11 381 866
664 481 436
94 520 722
239 478 -520
671 409 411
746 771 -182
105 261 -468
652 241 960
717 224 431
95 310 33
413 637 981
532 21 836
291 592 703
661 734 -835
406 743 432
759 715 -746
27 384 -560
71 14 -163
264 677 544
422 4 831
311 767 520
295 660 888
88 511 512
699 178 -465
363 124 748
670 700 754
373 10 -866
339 767 -579
35 376 166
259 787 -892
451 248 193
337 493 -366
5 704 363
84 637 -194
54 107 381
238 792 -307
334 551 111
739 777 -997
160 491 588
705 621 301
730 165 -999
320 167 28
409 185 -515
571 777 241
532 489 -789
209 684 860
196 285 -855
809 561 -487
123 187 190
535 136 -478
237 673 502
182 302 590
204 253 867
537 40 63
916 859
193 281 675
858 100 -301
18 336 557
467 294 975
486 332 -225
172 413 -570
263 362 140
902 321 554
67 64 498
843 665 -781
854 290 -988
344 249 905
395 565 -268
848 579 94
644 727 -464
144 305 -575
306 123 -540
256 765 947
78 492 835
840 465 -886
516 670 328
624 860 848
821 845 -476
226 35 843
83 514 78
390 742 -230
400 709 -172
507 300 -663
276 66 -607
149 545 -344
92 752 108
407 360 234
387 872 -547
212 637 -719
855 143 -960
262 207 905
795 341 -26
591 575 -727
817 299 512
147 713 -439
479 467 729
328 660 802
522 198 738
397 115 -618
775 220 427
57 383 -94
549 94 632
752 504 -735
588 541 725
620 192 -873
774 542 -910
673 352 977
492 785 353
164 507 -86
356 203 -411
115 912 -962
412 748 -614
665 462 909
327 501 -109
524 221 -551
230 735 58
443 57 826
158 2 -798
93 110 795
785 400 504
722 332 595
340 706 -583
34 188 514
80 549 -874
288 339 283
713 266 -96
349 270 611
187 757 762
96 150 138
612 215 -172
593 529 860
483 889 -658
202 34 -867
211 174 274
712 820 650
890 547 -315
231 812 447
775 56 -940
834 678 -103
108 60 -361
645 90 -685
202 653 236
612 876 -397
853 666 -57
84 451 305
909 448 706
194 728 570
778 663 230
109 577 713
767 394 403
853 7 -867
402 898 427
444 674 972
260 381 -78
174 716 -356
320 651 921
638 242 -307
218 693 -415
313 443 567
165 245 629
235 95 359
446 495 165
77 10 -637
564 183 -340
351 497 576
893 425 459
56 873 -297
790 781 -418
595 171 -658
717 761 -617
873 172 -108
583 233 861
34 69 409
192 832 -79
446 301 -714
254 233 -560
53 745 -136
19 648 523
362 385 -633
132 462 241
625 117 722
431 203 480
741 370 -33
226 782 -550
800 189 -354
378 694 -274
451 34 -291
209 294 732
126 172 260
784 704 617
730 385 -374
483 860 367
738 554 409
655 812 -539
39 749 -172
368 108 -319
100 307 122
711 455 673
316 823 277
201 620 -1000
176 455 522
701 693 724
852 395 976
72 142 104
793 779 687
844 197 -740
779 468 923
873 585 791
335 780 2
689 268 -771
20 492 414
852 225 -29
430 801 599
911 717 -362
125 749 603
542 167 -550
369 833 113
874 779 820
405 563 -264
195 619 240
565 469 519
430 415 -881
796 475 316
814 765 465
492 24 750
419 721 -849
191 811 -957
768 186 -708
170 81 93
328 791 980
636 912 859
907 133 -184
241 137 848
182 195 -400
711 351 7
490 492 -892
367 902 831
742 566 786
42 469 370
881 11 -358
563 185 -172
257 359 -591
69 365 -442
911 743 -1
620 161 718
899 408 -396
186 606 -220
859 792 -847
64 914 -991
207 781 -748
361 80 -764
690 616 321
575 252 911
2 556 52
241 677 614
192 576 -462
148 225 -362
733 68 -374
682 197 -882
675 510 246
395 176 743
85 179 -671
900 532 360
665 837 942
489 213 870
880 733 -811
362 812 257
124 66 649
84 784 822
805 504 359
705 646 -468
77 220 -843
471 296 -247
356 774 -16
845 265 -271
165 572 289
413 571 793
439 650 -406
54 705 -565
797 753 396
51 710 270
878 262 -477
634 734 773
683 264 -989
609 261 -755
663 203 -85
610 293 -273
358 799 686
87 44 257
593 753 487
452 411 -344
387 906 967
748 348 212
429 583 565
794 627 -584
383 764 -949
822 202 713
370 192 560
612 773 -465
353 894 -282
383 402 -241
23 279 -740
715 244 -428
853 449 -381
40 775 315
139 476 820
433 401 -329
688 148 -260
724 511 466
727 24 -17
277 717 -741
481 545 32
830 748 -822
228 883 -600
309 61 822
578 558 -789
539 5 -52
262 294 -434
273 112 -805
740 46 17
527 106 589
95 550 -257
744 14 377
288 638 -740
630 821 -819
903 596 738
494 437 -777
567 371 261
508 393 866
399 442 878
269 735 440
537 758 -182
811 750 515
551 191 748
251 394 -475
35 908 -503
345 16 0
127 890 -708
518 556 955
136 654 -489
480 394 942
187 785 10
809 637 -624
657 856 -965
319 570 -807
881 568 147
598 771 739
126 608 359
337 252 -917
7 31 -63
752 321 381
862 805 906
24 353 129
731 31 813
813 315 -898
608 639 -670
702 856 802
61 888 -561
132 125 -931
551 847 370
340 98 436
351 598 -899
427 247 -837
284 328 -674
805 724 377
281 698 -342
670 860 738
292 621 950
457 839 287
571 439 494
483 391 799
344 254 987
778 206 431
907 856 -515
754 171 -33
284 44 618
296 14 391
260 765 448
642 387 641
539 777 987
490 460 -346
711 625 -291
800 354 689
639 486 541
74 161 -944
128 685 -158
242 540 -424
600 212 -460
73 217 700
304 620 464
846 431 -156
499 665 -699
473 626 -354
289 464 -929
411 360 -312
425 645 -730
749 816 943
277 726 601
666 852 868
494 653 610
813 187 50
817 216 -273
587 253 -93
844 437 205
738 721 885
344 55 -682
347 278 -631
615 660 -26
130 38 -126
294 373 -526
169 854 -334
147 571 4
243 405 159
650 212 283
850 237 -148
154 749 562
515 525 287
194 276 -405
249 502 404
105 835 -488
482 205 -518
15 383 -187
416 450 26
692 544 44
408 605 862
516 646 651
440 802 801
434 188 -119
225 128 188
612 376 202
298 668 -666
777 396 -381
26 482 -863
105 607 -617
857 534 234
873 650 -522
705 371 626
193 439 -120
661 805 363
406 129 -750
188 630 -359
752 214 601
563 312 371
89 615 -538
6 319 605
807 109 31
293 517 -394
377 299 -21
621 580 -231
533 789 -946
238 56 692
873 152 -178
489 517 -889
351 814 -173
466 28 769
37 229 -972
639 221 365
509 710 814
547 821 670
881 502 312
429 761 -491
135 236 -169
437 398 118
598 562 -748
339 748 797
404 240 104
109 421 -67
431 190 -632
476 333 268
346 861 73
141 883 -458
812 867 -690
532 681 345
691 42 -922
563 696 -389
382 253 67
770 905 145
663 431 -796
506 262 579
367 708 -319
519 133 -465
380 679 -564
276 452 669
775 859 290
76 281 730
573 256 -51
119 898 34
363 125 -615
16 252 331
881 302 -478
157 428 -890
373 863 -706
188 696 -283
15 45 306
93 204 -120
774 95 -587
287 527 218
277 784 208
903 549 -758
744 86 -449
457 676 -399
330 681 -576
235 273 -269
901 406 -97
893 122 537
888 822 -185
786 793 175
440 712 137
570 507 -800
676 474 753
612 539 280
45 123 923
198 597 -639
198 718 -370
490 566 -931
206 444 -102
910 716 -808
836 744 888
417 710 -767
36 71 665
824 35 898
566 187 803
775 513 58
344 620 100
36 41 727
807 466 -418
796 728 301
722 783 -228
663 725 -403
856 270 -765
546 287 -849
47 205 273
898 327 235
219 872 795
843 907 753
448 864 692
521 321 -631
686 493 -447
714 839 -842
796 72 -525
481 146 -244
652 267 879
771 724 788
870 505 645
736 127 565
219 442 -216
69 8 79
900 63 -626
644 908 677
421 773 -541
592 157 619
19 556 674
461 123 -314
376 411 -663
645 135 -274
345 238 -381
718 120 -947
475 808 -818
236 634 437
438 623 6
436 749 573
676 748 966
834 818 -928
575 294 352
371 124 199
594 184 -859
365 50 -261
786 819 223
473 780 -234
374 806 -892
469 685 340
585 27 -141
774 404 832
270 152 992
493 830 103
29 357 -457
731 302 -365
147 826 249
576 519 -364
463 104 -732
849 566 311
516 869 285
443 246 -582
505 188 -59
358 546 104
611 66 61
897 377 692
366 81 10
710 545 -555
337 130 446
172 143 719
377 617 -862
616 159 -903
131 588 -403
914 703 -848
503 855 -657
727 18 453
591 464 742
655 173 -69
18 799 -470
287 841 -216
61 178 439
736 397 710
236 765 -601
624 488 622
54 771 -942
633 640 861
486 142 -987
392 707 -928
607 807 851
96 404 812
318 796 -93
873 200 649
22 570 -722
797 857 525
867 327 456
397 629 510
449 759 -946
484 665 -480
135 459 -49
321 296 -557
386 616 -749
622 747 445
745 481 739
609 892 383
748 645 861
558 536 362
261 654 -910
375 309 -394
265 505 806
589 247 -635
411 867 656
456 254 24
844 20 -690
733 55 -262
108 27 866
592 725 727
634 116 -719
759 601 -636
296 768 257
755 908 -151
289 777 -821
363 729 -866
279 835 181
202 316 -634
252 39 570
11 3 -235
559 708 913
53 380 852
455 167 -442
551 12 -3
890 445 168
817 304 227
833 830 561
421 118 974
62 318 394
174 498 247
877 282 -631
791 808 870
440 239 158
838 501 -279
47 267 -205
853 843 575
648 867 -511
319 515 -675
739 887 286
490 784 -312
326 834 -713
902 106 -520
438 813 -312
61 129 -994
46 346 -618
147 189 -291
188 370 -995
435 376 563
846 560 915
699 832 -943
166 815 -798
649 569 -923
842 909 -192
408 624 -642
434 840 957
654 49 109
861 528 392
618 93 78
298 622 677
58 695 -199
653 253 -418
825 96 -389
495 155 24
317 16 578
776 268 -765
124 349 63
123 276 158
683 88 -231
833 746 295
895 324 -754
539 255 374
732 570 -629
378 820 -626
814 421 541
458 519 98
791 454 888
30 740 774
607 66 304
764 509 -956
382 474 -955
361 663 537
379 1 139
30 392 948
878 145 -906
612 429 -470
778 781 -659
98 548 -793
894 265 -311
15 822 979
593 451 -200
647 751 -745
508 288 406
894 705 895
721 299 70
389 225 -443
808 493 -773
26 632 163
686 165 -973
686 593 291
604 723 627
647 692 858
541 800 704
380 888 -913
798 850 752
810 578 813
708 812 795
119 284 975
910 8 -969
397 718 -584
306 402 142
74 404 -904
303 456 -180
705 466 733
536 599 -731
311 537 -551
741 359 -160
244 540 458
344 419 -247
667 181 -949
433 142 229
346 517 495
543 574 846
612 464 -680
547 62 668
846 551 -723
813 906 890
105 421 -592
437 460 869
442 774 585
206 797 -547
878 435 894
836 451 -578
792 761 -409
580 746 139
103 879 949
505 457 172
253 97 -262
587 34 -684
911 883 445
325 301 -406
20 483 39
859 888 -344
272 317 567
363 35 905
695 587 -754
81 213 810
601 634 688
81 366 -241
556 109 -876
469 863 780
632 60 361
198 609 -376
666 893 570
901 693 751
153 752 714
432 312 -629
619 872 238
499 45 24
590 691 -104
483 813 -385
768 121 -176
559 24 -405
463 342 -658
816 3 515
451 116 -699
679 670 -710
818 36 -641
135 804 -692
598 175 -163
456 826 -391
450 539 539
300 221 -751
211 257 -777
29 643 -506
603 915 491
647 451 -849
239 228 448
153 794 -879
335 373 -498
227 752 -648
581 662 -81
615 830 -609
312 411 889
146 91 -515
306 716 289
794 709 -383
602 583 552
768 911 -679
194 661 716
627 330 -517
793 152 959
332 341 -422
443 837 -991
850 177 -527
101 384 343
910 621 993
589 37 703
291 364 -24
249 391 744
355 801 -74
781 877 -799
142 259 -313
681 403 -717
568 357 615
221 23 429
465 780 903
651 61 156
622 539 -946
595 149 -898
3 393 -173
313 626 -788
738 130 249
491 866 -33
546 273 -681
202 204 -749
6 138 -709
576 65 -189
744 138 -128
735 22 -219
187 766 520
263 132 -492
290 170 498
542 40 -807
835 184 621
774 196 -433
741 514 587
450 145 930
126 153 -654
501 875 550
559 673 -781
400 43 629
476 871 468
751 634 -597
290 312 -28
422 809 201
627 766 -941
575 28 -333
228 502 -700
534 701 -292
215 432 477
240 477 889
866 874 -201
317 498 713
229 680 687
80 8 -569
568 712 344
163 284 -543
222 83 955
438 399 237
332 218 -27
422 384 -250
567 759 -297
717 480 -442
806 663 545
291 309 -646
524 23 -275
654 482 906
449 544 427
788 393 -74
670 282 -337
501 905 768
302 467 671
515 572 578
239 606 -215
420 432 -384
175 285 -850
904 43 4
141 702 -43
707 267 67
57 576 684
435 231 -915
357 554 -893
823 590 -442
84 807 -967
709 747 -398
626 32 644
118 136 139
585 746 -960
641 373 -549
883 873 -662
220 58 -457
373 36 645
318 186 594
197 233 444
730 302 -18
837 274 -372
63 678 74
951 950
714 445 -913
717 448 -542
546 565 329
496 159 732
90 648 172
117 459 -499
34 947 -621
810 582 520
54 860 224
824 736 28
779 851 -180
523 91 -105
714 222 835
462 456 780
766 516 39
516 555 -151
431 532 -770
367 646 -642
635 693 -376
479 916 -488
789 709 914
189 14 -282
485 189 797
299 408 683
706 225 -647
595 689 447
921 581 -112
547 738 -898
439 791 -856
228 95 220
350 529 815
320 426 -678
570 810 -892
458 806 -657
921 531 920
642 46 -93
861 752 244
201 454 -933
626 485 124
903 374 -66
861 264 644
462 387 761
632 225 880
758 629 -138
541 241 -532
224 896 431
134 780 42
444 274 742
938 487 66
654 392 -759
29 521 -870
152 915 -164
714 763 -19
32 68 -837
833 683 -501
522 394 898
928 733 526
410 179 435
592 353 -179
109 556 926
804 712 -988
524 131 -440
513 64 82
547 243 -699
118 176 898
769 536 -768
480 477 -573
306 879 821
899 411 181
803 241 -555
380 666 493
741 890 -689
504 266 861
435 211 392
35 694 -522
501 58 -997
558 323 -642
810 654 -577
372 607 -315
405 49 334
657 153 979
709 646 249
477 210 -565
213 107 -585
10 629 -770
475 419 568
504 272 919
295 447 -18
741 478 131
392 610 19
761 85 -308
835 258 578
220 673 566
695 879 247
418 795 912
209 178 -13
815 825 -343
311 506 -892
688 536 -641
788 884 -772
76 192 291
66 563 -929
756 757 -72
363 330 -762
594 402 864
197 332 536
402 54 -770
723 255 -278
182 47 186
488 880 -187
70 556 -483
774 723 -600
517 637 -930
529 264 796
268 944 -874
598 721 -178
688 382 526
492 482 -65
837 860 19
178 242 -197
134 578 -567
866 207 -386
809 736 954
783 114 521
653 791 -662
733 294 -479
698 107 -116
898 150 64
655 673 -346
683 714 81
168 289 621
783 916 -863
931 382 372
22 224 -360
933 676 772
378 679 352
736 83 -567
924 132 -298
914 141 669
892 614 815
937 935 46
872 133 736
798 530 -817
896 482 974
505 667 -298
478 467 -687
872 945 -485
608 112 704
906 345 -381
817 410 -901
782 911 -955
759 46 930
612 442 194
558 120 604
676 946 367
700 412 -242
194 28 -987
923 308 823
900 99 -177
277 725 710
680 849 -226
821 518 835
349 377 -3
700 529 -93
35 314 519
18 333 982
312 38 114
382 571 -819
171 231 -476
823 761 -189
344 571 -734
338 846 269
809 21 885
485 778 -709
50 344 60
308 170 814
573 927 213
870 428 -92
710 713 -129
418 398 -915
173 44 -379
54 202 58
498 232 -151
786 746 491
841 792 261
76 645 696
387 293 -470
242 528 -22
471 20 -766
25 224 -502
482 701 -366
533 708 -112
328 585 -168
854 893 915
563 357 -870
873 267 278
789 555 307
132 482 723
219 390 -454
549 183 -396
836 471 923
370 316 -79
219 794 -619
83 204 -103
121 345 -326
86 788 -628
525 505 484
47 7 339
662 475 377
337 38 -708
260 777 -341
316 489 -370
718 449 -979
843 419 735
732 257 280
631 60 -142
763 548 -618
146 149 685
67 539 55
888 416 -493
556 101 -722
491 209 -726
645 945 -639
948 816 -239
643 582 -744
230 583 -583
219 674 726
428 810 255
672 245 -899
625 782 -764
115 851 -59
78 796 932
307 111 -671
381 506 78
288 555 -323
257 264 628
144 895 126
642 839 136
679 297 -956
687 355 -501
132 109 500
333 454 306
854 833 -917
170 93 998
854 513 147
303 232 -725
168 99 236
21 830 -94
243 802 275
900 383 -139
659 664 -175
734 148 -315
253 648 -911
727 847 580
728 663 -854
120 728 932
444 288 705
660 197 -776
892 917 695
839 65 -579
563 708 660
301 722 -840
800 748 641
284 765 239
161 506 407
800 483 -332
828 412 684
886 140 -769
593 193 49
110 314 -116
88 629 16
518 72 -904
415 570 -832
830 813 -415
845 3 592
582 196 511
15 708 -711
951 707 -822
608 493 977
703 680 333
121 39 978
75 557 -997
24 215 -738
643 121 501
669 667 253
305 376 766
507 418 736
440 712 294
283 484 995
274 845 -414
821 772 -650
63 350 735
86 216 -53
144 201 -319
562 803 179
175 523 -673
450 262 39
12 740 -20
673 12 -376
734 479 -215
122 531 296
134 787 731
170 374 71
586 595 -382
622 608 33
848 903 853
297 175 -495
227 287 -686
536 263 920
608 573 411
787 815 -975
450 897 589
575 765 -362
920 313 -944
259 738 -851
176 470 193
414 589 723
685 843 -521
304 637 813
763 172 230
596 210 -922
18 742 259
816 686 -973
272 636 -95
947 822 -632
280 10 650
864 719 -199
639 189 476
215 652 370
433 687 193
908 769 -176
285 179 663
425 501 271
105 898 -204
414 698 567
511 513 -563
543 79 -339
899 867 722
920 453 446
43 245 -902
636 539 -845
125 107 -287
444 160 331
539 515 -130
592 908 253
350 1 494
829 693 -640
759 10 -464
284 315 622
773 336 268
500 751 391
218 406 -563
947 590 -553
832 748 851
16 281 -732
737 817 -38
541 222 -566
11 79 -547
175 766 37
836 791 998
641 775 939
518 269 -885
567 325 619
763 715 157
821 184 -851
116 801 741
120 21 722
669 804 744
59 21 -405
262 888 -366
541 198 434
542 570 -663
420 459 982
93 522 -761
692 905 375
791 771 618
700 577 -571
385 71 -364
746 196 -76
645 648 -467
53 308 484
60 608 -929
614 31 -113
235 923 678
674 529 914
877 638 -920
811 906 182
210 863 450
229 488 -399
363 406 -366
392 120 -83
683 101 -486
103 815 307
834 83 670
149 905 -771
339 114 -954
940 828 -407
107 623 572
286 622 935
392 922 117
420 159 860
507 231 -63
131 27 -163
360 226 941
349 554 526
660 677 -220
28 191 350
77 644 288
33 718 -229
839 170 320
775 326 119
758 363 -5
283 884 181
344 721 912
489 447 -260
729 328 -465
319 260 -196
179 461 354
234 943 53
130 924 393
895 493 -808
623 468 -362
702 482 827
312 57 -621
830 262 -477
247 75 425
581 650 -801
757 633 999
639 867 -29
233 14 529
90 477 -269
472 659 -526
854 919 -917
246 295 -560
32 95 -721
348 865 326
54 66 575
28 323 93
653 94 157
714 309 54
216 327 -180
550 766 819
584 567 -936
284 576 392
926 71 901
248 39 -903
488 408 -559
505 374 655
296 616 -328
656 374 -478
609 790 528
947 711 431
605 179 820
688 325 410
334 152 -83
79 677 -716
746 794 -898
669 443 351
787 754 -175
571 665 -66
27 912 -80
923 682 -259
760 427 -313
305 276 -534
245 906 -731
359 339 685
315 874 -706
400 756 -444
175 837 185
299 649 -522
526 534 739
206 53 -824
133 293 -526
150 530 -88
689 803 226
188 661 -854
360 312 -619
29 142 247
509 344 124
130 712 394
48 83 -598
21 875 767
62 819 -318
822 280 -120
867 883 -175
723 292 -285
680 737 444
287 317 24
851 8 -786
801 542 121
43 644 825
925 531 -503
626 59 550
915 219 134
621 475 -403
817 679 647
742 883 913
147 638 518
704 463 242
712 686 799
296 530 570
400 876 515
186 193 536
398 135 488
722 948 136
609 862 -466
328 262 -124
842 374 -654
44 117 415
492 905 -271
846 851 -239
883 334 -159
757 852 820
902 535 -815
285 424 -481
265 575 -295
835 166 -902
527 538 164
865 743 -908
851 467 -619
112 12 -24
266 362 -247
689 371 -953
193 495 316
796 711 463
549 765 -934
662 620 -369
886 892 -76
76 600 -229
879 844 -701
728 7 292
630 51 -536
603 303 -400
504 60 410
87 556 520
114 780 -580
707 874 993
153 447 -806
690 721 779
924 160 -840
861 767 416
337 719 347
269 137 -885
910 835 -144
932 328 -178
9 239 928
929 867 86
499 453 -373
189 23 968
139 110 384
350 473 488
685 709 558
608 783 -38
416 133 -627
877 733 430
764 34 464
265 319 -289
71 808 927
646 704 -160
500 214 157
19 386 995
200 483 520
795 810 618
783 499 554
528 3 172
533 120 870
671 771 -958
766 471 -246
720 376 -852
885 449 420
306 817 -266
753 795 -240
631 21 145
564 132 -958
523 47 -258
308 210 823
54 505 -766
847 429 592
506 607 -972
71 462 261
598 655 690
312 874 -660
669 1 111
127 862 381
165 404 -47
98 284 983
784 282 -171
935 802 -708
650 291 397
613 563 -845
584 370 -236
223 651 309
177 810 331
701 563 653
367 350 994
717 851 281
895 783 -443
219 774 -868
484 268 157
657 806 -764
557 91 -571
56 768 -193
909 624 -723
37 315 -613
604 802 -854
342 154 -431
415 591 620
929 648 -372
317 382 783
88 710 350
936 586 464
494 919 -477
814 456 853
105 848 -463
861 240 -520
375 812 -727
884 255 -342
661 475 860
65 858 -411
29 270 236
387 391 244
704 692 641
329 38 -721
433 536 468
267 2 791
313 278 -145
462 647 598
316 170 -373
229 49 384
661 331 -937
643 290 -37
54 805 -977
253 16 474
885 19 -732
515 59 87
359 23 -868
835 311 -627
474 2 -512
165 282 -756
535 872 -438
832 29 232
597 172 -71
72 547 431
393 890 -733
677 203 450
124 22 969
306 935 -715
888 163 806
718 597 -203
629 556 -720
533 560 71
848 765 684
637 684 921
403 267 895
848 454 -752
536 267 -786
343 399 257
553 306 142
460 641 -224
273 709 -780
582 726 -109
249 363 -474
228 524 -200
394 196 -756
471 750 -682
738 771 -281
125 622 -583
93 593 -307
194 226 -897
544 648 947
843 646 -259
529 489 249
583 84 -29
295 82 -541
520 7 513
16 259 680
381 661 654
687 790 -580
139 212 -11
920 566 -829
196 355 -410
827 614 122
380 748 -579
645 172 419
642 339 204
887 949 -843
612 928 479
358 84 -270
140 216 487
859 856 357
116 482 837
702 311 -918
505 244 -398
783 618 -526
310 180 948
546 304 375
271 811 -75
460 693 497
782 191 429
146 270 -555
25 457 257
747 345 532
441 629 -47
802 753 -112
178 668 -771
686 26 420
349 876 -604
272 467 702
884 107 -637
601 1 579
365 204 -245
671 279 -335
252 596 -368
617 699 -853
144 355 544
540 395 270
652 291 -345
7 877 404
360 420 641
361 932 -705
747 856 -457
760 768 -239
573 512 651
231 533 717
27 534 415
620 407 -910
705 890 -993
282 402 -8
565 540 483
197 625 866
274 503 573
48 385 -119
296 927 38
622 387 639
451 795 -961
373 336 -450
694 579 -500
356 569 -663
641 581 227
365 141 -600
438 239 -562
13 382 790
630 356 834
547 508 -136
664 298 68
556 26 711
531 760 607
377 332 784
771 178 312
416 461 -230
822 8 -354
459 870 371
137 948 -333
145 47 688
794 129 -591
457 13 -50
434 787 -305
803 358 -292
667 342 -374
114 704 -874
444 138 -993
745 51 892
763 697 -619
693 279 -354
435 568 -466
718 425 -473
476 105 -481
878 145 -814
57 328 534
491 158 649
902 66 818
237 768 -139
850 593 339
636 698 -814
347 799 -103
80 403 -485
220 736 -780
227 271 -720
176 592 604
792 24 -768
903 349 342
259 444 -822
477 669 -634
785 197 232
494 40 -168
829 653 -80
441 359 -309
882 477 486
864 764 -685
512 212 775
279 664 -34
205 8 238
391 397 736
923 401 -143
710 943 -732
282 31 -986
706 912 -958
433 748 -32
406 408 600
450 911 667
207 584 123
313 653 867
511 136 -714
207 476 -807
554 54 -368
479 271 -412
387 414 -264
723 330 851
502 183 283
626 558 -847
368 236 -741
775 44 111
83 275 -278
268 288 44
318 417 -530
16 664 236
479 935 -361
680 69 127
163 696 -414
236 864 540
556 120 -596
760 754 -349
426 803 151
868 371 -40
515 833 -259
700 111 -245
900 510 69
652 839 -727
439 787 530
128 528 611
64 859 610
207 675 603
916 818 -970
423 108 -982
629 394 968
802 767 619
2 499 -149
147 23 155
134 893 -349
937 369 -707
141 184 990
172 653 -938
632 627 -875
134 509 -407
389 930 258
311 382 -363
321 638 -255
318 108 -908
184 829 -981
80 202 -108
523 838 950
763 100 95
499 383 599
355 634 -347
620 889 -400
942 603 890
613 138 -725
40 128 -454
830 938 251
50 505 901
451 566 -740
150 887 244
456 105 327
600 448 -796
807 116 -287
30 295 -98
173 705 123
59 489 509
879 895 809
379 19 62
373 396 -652
454 217 366
829 632 -587
77 15 913
870 49 145
691 322 -178
197 283 -31
450 584 492
304 57 -576
896 502 -918
317 725 119
376 388 -161
65 865 200
72 823 965
223 422 916
565 772 -938
706 586 225
582 501 -577
151 879 -844
231 574 -846
918 729 -463
919 603 -67
233 64 -627
291 541 -931
554 714 659
198 29 825
783 831 -542
888 593 322
218 223 -591
457 640 -140
143 429 59
489 560 315
662 708 -409
343 845 48
506 766 -399
522 843 -703
48 237 473
690 695 938
339 213 522
948 512 -746
608 321 -757
386 78 -251
657 36 128
479 453 -432
704 29 -798
372 9 161
295 884 -404
481 302 141
157 893 -602
69 72 -115
618 569 -604
742 801 -926
53 100 386
672 691 572
82 134 -233
430 169 136
945 140 721
751 847 407
597 133 468
142 70 -257
760 532 80
332 941 362
609 292 -730
124 14 -436
841 448 118
351 296 -469
160 396 -577
301 127 336
517 217 34
655 774 118
927 403 950
464 765 -195
512 615 80
132 376 -409
550 331 -898
817 430 220
60 169 -837
905 24 -868
657 794 -211
542 138 236
974 825
435 150 -316
916 414 -944
652 68 663
1 202 119
384 587 684
417 135 711
621 284 826
454 343 931
392 285 -143
946 816 -327
438 196 -182
583 312 720
260 72 -328
691 489 -899
677 401 244
841 844 627
803 838 909
720 348 10
671 124 136
413 627 -372
867 206 -389
693 271 -485
508 480 115
842 91 42
372 833 569
895 506 -425
469 185 -403
931 841 784
904 82 564
504 388 864
6 473 -3
388 782 -990
829 573 931
460 597 929
557 953 5
718 189 290
756 508 -322
567 535 -840
94 85 -175
880 948 27
49 897 -66
116 786 694
495 40 -569
541 173 -826
22 710 -36
416 658 -484
327 885 -389
350 588 421
711 468 757
184 710 497
80 860 -184
18 118 101
655 500 -535
328 639 -866
143 144 467
925 837 535
908 654 509
758 496 904
655 912 -36
31 303 -270
192 86 943
401 373 742
33 546 584
628 865 376
468 181 259
342 9 -819
851 436 393
204 760 -137
714 95 995
849 526 100
125 145 698
304 327 719
657 449 -943
111 379 -30
425 196 768
644 864 40
420 320 -607
150 368 311
384 330 377
893 624 -455
760 502 -717
957 750 -94
4 232 -987
733 440 -468
881 166 -399
844 81 -81
208 401 794
413 922 -93
35 400 -680
746 208 323
887 254 231
515 230 -1000
625 524 -587
259 710 -660
374 415 124
521 895 931
828 123 274
433 418 -470
487 830 588
9 79 -994
518 933 404
782 59 281
65 763 -467
221 551 -802
590 378 455
561 765 610
668 97 -999
827 612 -529
119 36 -14
842 728 -699
558 968 521
721 142 -488
798 919 -808
590 798 442
906 809 568
390 631 -975
950 403 938
676 444 -987
485 882 -669
521 934 -639
211 572 -801
409 328 -656
5 251 -582
431 878 917
375 832 449
77 674 -793
519 481 809
414 161 667
73 663 -172
796 436 914
89 962 124
724 171 -849
391 932 851
246 97 -632
593 207 -662
354 811 195
833 484 -549
853 713 -159
142 30 -488
497 843 -34
154 488 -392
174 471 -547
295 414 -93
945 91 604
368 707 714
16 618 -998
664 637 619
184 669 -791
